artist,auth,firstName,gender,itemInSession,lastName,length,level,location,method,page,registration,sessionId,song,status,ts,userId
Jimi Hendrix,Logged In,Jayden,M,4,Graves,296.88118,paid,"Marinette, WI-MI",PUT,NextSong,1.54066E+12,442,Crying Blue Rain,200,1.5421E+12,25
Cartola,Logged In,Jayden,M,5,Graves,173.06077,paid,"Marinette, WI-MI",PUT,NextSong,1.54066E+12,442,Peito Vazio,200,1.5421E+12,25
Cat Stevens,Logged In,Jayden,M,6,Graves,223.32036,paid,"Marinette, WI-MI",PUT,NextSong,1.54066E+12,442,Lady D'Arbanville,200,1.5421E+12,25
Dwight Yoakam,Logged In,Jayden,M,7,Graves,239.3073,paid,"Marinette, WI-MI",PUT,NextSong,1.54066E+12,442,You're The One,200,1.5421E+12,25
Les MisÃÂ©rables - 10th Anniversary Concert,Logged In,Jayden,M,8,Graves,109.73995,paid,"Marinette, WI-MI",PUT,NextSong,1.54066E+12,442,Do You Hear The People Sing?,200,1.5421E+12,25
America,Logged In,Jayden,M,9,Graves,173.19138,paid,"Marinette, WI-MI",PUT,NextSong,1.54066E+12,442,Work To Do,200,1.5421E+12,25
Dio,Logged In,Jayden,M,10,Graves,284.55138,paid,"Marinette, WI-MI",PUT,NextSong,1.54066E+12,442,When A Woman Cries,200,1.5421E+12,25
,Logged In,Jayden,M,11,Graves,,paid,"Marinette, WI-MI",GET,Home,1.54066E+12,442,,200,1.5421E+12,25
Dash Berlin,Logged In,Jayden,M,12,Graves,470.5171,paid,"Marinette, WI-MI",PUT,NextSong,1.54066E+12,442,Till The Sky Falls Down,200,1.5421E+12,25
Brian Hyland,Logged In,Jayden,M,13,Graves,160.13016,paid,"Marinette, WI-MI",PUT,NextSong,1.54066E+12,442,Sealed With A Kiss,200,1.5421E+12,25
The Black Keys,Logged In,Jayden,M,14,Graves,162.55955,paid,"Marinette, WI-MI",PUT,NextSong,1.54066E+12,442,Your Touch,200,1.5421E+12,25
Queensryche,Logged In,Jayden,M,15,Graves,199.78404,paid,"Marinette, WI-MI",PUT,NextSong,1.54066E+12,442,Circles (2007 Live At The Moore Theater in Seattle LP Version),200,1.5421E+12,25
The Black Keys,Logged In,Jayden,M,16,Graves,191.76444,paid,"Marinette, WI-MI",PUT,NextSong,1.54066E+12,442,Howlin For You,200,1.5421E+12,25
The Killers,Logged In,Jayden,M,17,Graves,218.85342,paid,"Marinette, WI-MI",PUT,NextSong,1.54066E+12,442,This Is Your Life,200,1.5421E+12,25
Erasure,Logged In,Jayden,M,18,Graves,584.25424,paid,"Marinette, WI-MI",PUT,NextSong,1.54066E+12,442,Fingers And Thumbs (Cold Summer's Day) (Sound Factory Remix),200,1.5421E+12,25
,Logged In,Kaylee,F,0,Summers,,free,"Phoenix-Mesa-Scottsdale, AZ",GET,Home,1.54034E+12,463,,200,1.5421E+12,8
Red Hot Chili Peppers,Logged In,Jayden,M,19,Graves,334.65424,paid,"Marinette, WI-MI",PUT,NextSong,1.54066E+12,442,Snow [Hey Oh] (Album Version),200,1.5421E+12,25
Balkan Beat Box,Logged In,Jayden,M,20,Graves,352.60036,paid,"Marinette, WI-MI",PUT,NextSong,1.54066E+12,442,Bulgarian  Chicks,200,1.5421E+12,25
Fleet Foxes,Logged In,Jayden,M,21,Graves,208.03873,paid,"Marinette, WI-MI",PUT,NextSong,1.54066E+12,442,Tiger Mountain Peasant Song,200,1.5421E+12,25
Damu The Fudgemunk,Logged In,Jayden,M,22,Graves,76.66893,paid,"Marinette, WI-MI",PUT,NextSong,1.54066E+12,442,Man With Bindle [Pawt 1] (2004),200,1.5421E+12,25
Harmonia,Logged In,Stefany,F,0,White,655.77751,free,"Lubbock, TX",PUT,NextSong,1.54071E+12,380,Sehr kosmisch,200,1.5421E+12,83
Moloko,Logged In,Jayden,M,23,Graves,593.3971,paid,"Marinette, WI-MI",PUT,NextSong,1.54066E+12,442,Over And Over,200,1.5421E+12,25
Richard Ashcroft,Logged In,Stefany,F,1,White,236.35546,free,"Lubbock, TX",PUT,NextSong,1.54071E+12,380,Break The Night With Colour,200,1.5421E+12,83
,Logged In,Stefany,F,2,White,,free,"Lubbock, TX",GET,Help,1.54071E+12,380,,200,1.5421E+12,83
Johnny Gill,Logged In,Jayden,M,24,Graves,288.70485,paid,"Marinette, WI-MI",PUT,NextSong,1.54066E+12,442,Chemistry,200,1.5421E+12,25
Enya,Logged In,Jayden,M,25,Graves,175.85587,paid,"Marinette, WI-MI",PUT,NextSong,1.54066E+12,442,The Sun In The Stream,200,1.5421E+12,25
Eminem,Logged In,Jayden,M,26,Graves,250.8273,paid,"Marinette, WI-MI",PUT,NextSong,1.54066E+12,442,Mockingbird,200,1.5421E+12,25
,Logged In,Aleena,F,0,Kirby,,paid,"Waterloo-Cedar Falls, IA",GET,Home,1.54102E+12,474,,200,1.5421E+12,44
Van Halen,Logged In,Aleena,F,1,Kirby,311.61424,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1.54102E+12,474,Love Walks In (Remastered Album Version),200,1.5421E+12,44
BarlowGirl,Logged In,Aleena,F,2,Kirby,274.1024,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1.54102E+12,474,Never Alone (Acoustic Version),200,1.5421E+12,44
Porcupine Tree,Logged In,Aleena,F,3,Kirby,458.00444,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1.54102E+12,474,Way Out of Here [Album Version],200,1.5421E+12,44
Slash,Logged In,Aleena,F,4,Kirby,278.49098,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1.54102E+12,474,Beautiful Dangerous (featuring Fergie),200,1.5421E+12,44
Lady GaGa,Logged In,Aleena,F,5,Kirby,274.18077,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1.54102E+12,474,Alejandro,200,1.5421E+12,44
Shout Out Louds,Logged In,Kate,F,0,Harrell,231.96689,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,508,Never Ever,200,1.5421E+12,97
Nick Jonas & The Administration,Logged In,Aleena,F,6,Kirby,245.57669,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1.54102E+12,474,Who I Am,200,1.5421E+12,44
Cibelle,Logged In,Kate,F,1,Harrell,576.91383,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,508,Pequenos Olhos,200,1.5421E+12,97
Joshua Radin,Logged In,Aleena,F,7,Kirby,182.62159,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1.54102E+12,474,The Fear You Won't Fall,200,1.5421E+12,44
Kings Of Leon,Logged In,Aleena,F,8,Kirby,201.79546,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1.54102E+12,474,Revelry,200,1.5421E+12,44
Spinal Tap,Logged In,Aleena,F,9,Kirby,304.71791,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1.54102E+12,474,Rock 'n' Roll Creation,200,1.5421E+12,44
Nine Inch Nails,Logged In,Kate,F,2,Harrell,324.67546,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,508,Beside You In Time,200,1.5421E+12,97
Aiden,Logged In,Aleena,F,10,Kirby,238.65424,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1.54102E+12,474,Breathless (Album Version),200,1.54211E+12,44
Muse,Logged In,Kate,F,3,Harrell,441.10322,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,508,Citizen Erased,200,1.54211E+12,97
Wyclef Jean,Logged In,Aleena,F,11,Kirby,319.97342,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1.54102E+12,474,Something About Mary,200,1.54211E+12,44
Matthew Good,Logged In,Aleena,F,12,Kirby,307.06893,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1.54102E+12,474,She's In It for the Money,200,1.54211E+12,44
Luke Bryan,Logged In,Kate,F,4,Harrell,238.28853,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,508,Do I,200,1.54211E+12,97
Billy Currington,Logged In,Kate,F,5,Harrell,223.7122,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,508,Walk A Little Straighter,200,1.54211E+12,97
Justice,Logged In,Aleena,F,13,Kirby,236.12036,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1.54102E+12,474,DVNO,200,1.54211E+12,44
Sam Cooke,Logged In,Kate,F,6,Harrell,122.04363,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,508,Ain't Misbehavin,200,1.54211E+12,97
Guns N' Roses,Logged In,Aleena,F,14,Kirby,284.05506,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1.54102E+12,474,Don't Cry (Original),200,1.54211E+12,44
DJ Shadow,Logged In,Cecilia,F,0,Owens,436.24444,free,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54103E+12,453,Changeling,200,1.54211E+12,6
Madonna,Logged In,Kate,F,7,Harrell,241.21424,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,508,American Life [Headcleanr Rock Mix],200,1.54211E+12,97
Justin Bieber / Usher,Logged In,Aleena,F,15,Kirby,222.30159,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1.54102E+12,474,First Dance,200,1.54211E+12,44
Pat Benatar,Logged In,Kate,F,8,Harrell,269.26975,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,508,Invincible,200,1.54211E+12,97
The New Pornographers,Logged In,Cecilia,F,1,Owens,173.94893,free,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54103E+12,453,Falling Through Your Clothes,200,1.54211E+12,6
Subhumans,Logged In,Aleena,F,16,Kirby,209.37098,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1.54102E+12,474,Rain,200,1.54211E+12,44
,Logged In,Aleena,F,17,Kirby,,paid,"Waterloo-Cedar Falls, IA",GET,Downgrade,1.54102E+12,474,,200,1.54211E+12,44
Van Halen,Logged In,Kate,F,9,Harrell,198.37342,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,508,You're No Good (Album Version),200,1.54211E+12,97
The Black Ghosts,Logged In,Kate,F,10,Harrell,203.28444,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,508,Anyway You Choose To Give It (Radio Edit),200,1.54211E+12,97
,Logged In,Kate,F,11,Harrell,,paid,"Lansing-East Lansing, MI",GET,About,1.54047E+12,508,,200,1.54211E+12,97
The New Pornographers,Logged In,Ava,F,0,Robinson,166.66077,free,"New Haven-Milford, CT",PUT,NextSong,1.54093E+12,430,Jackie,200,1.54211E+12,50
Slim Dusty,Logged In,Ava,F,1,Robinson,198.922,free,"New Haven-Milford, CT",PUT,NextSong,1.54093E+12,430,Long Black Road,200,1.54211E+12,50
Muse,Logged In,Ava,F,2,Robinson,346.69669,free,"New Haven-Milford, CT",PUT,NextSong,1.54093E+12,430,Resistance,200,1.54211E+12,50
,Logged In,Jacqueline,F,0,Lynch,,paid,"Atlanta-Sandy Springs-Roswell, GA",GET,Home,1.54022E+12,486,,200,1.54211E+12,29
Alliance Ethnik,Logged In,Chloe,F,0,Cuevas,265.76934,free,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,528,Creil City,200,1.54211E+12,49
The Mossie,Logged In,Jacqueline,F,1,Lynch,147.19955,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Interlude #1 (Mama),200,1.54211E+12,29
Anastacia,Logged In,Jacqueline,F,2,Lynch,208.45669,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,One Day In Your Life,200,1.54211E+12,29
,Logged In,Mohammad,M,0,Rodriguez,,free,"Sacramento--Roseville--Arden-Arcade, CA",GET,Home,1.54051E+12,471,,200,1.54211E+12,88
Europe,Logged In,Mohammad,M,1,Rodriguez,346.69669,free,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1.54051E+12,471,The Final Countdown,200,1.54211E+12,88
Renee Olstead,Logged In,Chloe,F,1,Cuevas,251.74159,free,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,528,Summertime (Album Version),200,1.54211E+12,49
John Mayer,Logged In,Jacqueline,F,3,Lynch,258.92526,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Good Love Is On The Way,200,1.54212E+12,29
Lone Justice,Logged In,Chloe,F,2,Cuevas,273.57995,free,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,528,Shelter,200,1.54212E+12,49
Beirut,Logged In,Colm,M,0,Santana,230.19057,free,"Nashville-Davidson--Murfreesboro--Franklin, TN",PUT,NextSong,1.54086E+12,475,Nantes,200,1.54212E+12,67
In Flames,Logged In,Jacqueline,F,4,Lynch,278.69995,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,My sweet shadow,200,1.54212E+12,29
New Funky Generation,Logged In,Chloe,F,3,Cuevas,294.03383,free,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,528,Lubumba '98,200,1.54212E+12,49
Coldplay,Logged In,Colm,M,1,Santana,268.38159,free,"Nashville-Davidson--Murfreesboro--Franklin, TN",PUT,NextSong,1.54086E+12,475,Yellow,200,1.54212E+12,67
Celtic Woman,Logged In,Jacqueline,F,5,Lynch,196.96281,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Siulil A Run,200,1.54212E+12,29
Delerium feat. Sarah McLachlan,Logged In,Chloe,F,4,Cuevas,494.81098,free,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,528,Silence,200,1.54212E+12,49
Jeff Beck & The Big Town Playboys,Logged In,Colm,M,2,Santana,142.44526,free,"Nashville-Davidson--Murfreesboro--Franklin, TN",PUT,NextSong,1.54086E+12,475,Blues Stay Away From Me,200,1.54212E+12,67
,Logged In,Colm,M,3,Santana,,free,"Nashville-Davidson--Murfreesboro--Franklin, TN",PUT,Logout,1.54086E+12,475,,307,1.54212E+12,67
,Logged Out,,,4,,,free,,GET,Home,,475,,200,1.54212E+12,
,Logged Out,,,5,,,free,,GET,Home,,475,,200,1.54212E+12,
,Logged Out,,,6,,,free,,PUT,Login,,475,,307,1.54212E+12,
,Logged In,Colm,M,7,Santana,,free,"Nashville-Davidson--Murfreesboro--Franklin, TN",GET,Home,1.54086E+12,475,,200,1.54212E+12,67
matchbox twenty,Logged In,Jacqueline,F,6,Lynch,229.14567,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Unwell (Album Version),200,1.54212E+12,29
J. Karjalainen & Mustat Lasit,Logged In,Colm,M,8,Santana,336.74404,free,"Nashville-Davidson--Murfreesboro--Franklin, TN",PUT,NextSong,1.54086E+12,475,Sinisten tÃÂ¤htien alla,200,1.54212E+12,67
,Logged In,Kevin,M,0,Arellano,,free,"Harrisburg-Carlisle, PA",GET,Home,1.54001E+12,525,,200,1.54212E+12,66
Eric B. & Rakim,Logged In,Kevin,M,1,Arellano,263.91465,free,"Harrisburg-Carlisle, PA",PUT,NextSong,1.54001E+12,525,Move The Crowd,200,1.54212E+12,66
Justin Bieber / Jessica Jarrell,Logged In,Jacqueline,F,7,Lynch,251.16689,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Overboard,200,1.54212E+12,29
,Logged In,Theodore,M,0,Harris,,free,"Red Bluff, CA",GET,Home,1.5411E+12,515,,200,1.54212E+12,14
Mario Rosenstock,Logged In,Chloe,F,5,Cuevas,183.14404,free,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,528,FAI Piss-Up 1,200,1.54212E+12,49
Jermaine Dupri featuring Jay-Z,Logged In,Theodore,M,1,Harris,254.30159,free,"Red Bluff, CA",PUT,NextSong,1.5411E+12,515,Money Ain't A Thang,200,1.54212E+12,14
Terror Squad / Big Pun / Big L / Fat Joe,Logged In,Jacqueline,F,8,Lynch,266.70975,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Bring 'Em Back,200,1.54212E+12,29
George Baker Selection,Logged In,Chloe,F,6,Cuevas,200.4371,free,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,528,Morning Sky,200,1.54212E+12,49
Okkervil River,Logged In,Theodore,M,2,Harris,223.13751,free,"Red Bluff, CA",PUT,NextSong,1.5411E+12,515,Plus Ones,200,1.54212E+12,14
Kings Of Leon,Logged In,Jacqueline,F,9,Lynch,334.75873,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Cold Desert,200,1.54212E+12,29
Arcade Fire,Logged In,Jacqueline,F,10,Lynch,288.33914,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Neighborhood #1 (Tunnels),200,1.54212E+12,29
Men Without Hats,Logged In,Ayla,F,0,Johnson,164.49261,free,"Santa Rosa, CA",PUT,NextSong,1.54088E+12,520,Safety Dance,200,1.54212E+12,63
,Logged Out,,,0,,,paid,,GET,Home,,524,,200,1.54212E+12,
Immortal Technique,Logged In,Ayla,F,1,Johnson,171.12771,free,"Santa Rosa, CA",PUT,NextSong,1.54088E+12,520,Bin Laden Feat. MosDef (Inst),200,1.54212E+12,63
,Logged Out,,,1,,,paid,,GET,About,,524,,200,1.54212E+12,
,Logged Out,,,2,,,paid,,GET,Home,,524,,200,1.54212E+12,
Divinyls,Logged In,Jacqueline,F,11,Lynch,232.04526,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Pleasure And Pain,200,1.54212E+12,29
,Logged Out,,,3,,,paid,,GET,Home,,524,,200,1.54212E+12,
Danny Elfman,Logged In,Jacqueline,F,12,Lynch,176.84853,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Prologue,200,1.54212E+12,29
Plain White T's,Logged In,Jacqueline,F,13,Lynch,232.202,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Hey There Delilah,200,1.54212E+12,29
Breaking Benjamin,Logged In,Jacqueline,F,14,Lynch,205.322,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Blow Me Away,200,1.54212E+12,29
Penguin CafÃÂ© Orchestra,Logged In,Jacqueline,F,15,Lynch,269.84444,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Perpetuum Mobile,200,1.54212E+12,29
Kings Of Leon,Logged In,Jacqueline,F,16,Lynch,201.79546,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Revelry,200,1.54212E+12,29
Banco Del Mutuo Soccorso,Logged In,Jacqueline,F,17,Lynch,354.76853,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Di Terra (2006 Digital Remaster),200,1.54212E+12,29
Tanlines,Logged In,Jacqueline,F,18,Lynch,279.77098,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Real Life,200,1.54212E+12,29
Rammstein,Logged In,Jacqueline,F,19,Lynch,264.22812,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Engel,200,1.54212E+12,29
Sangre Azul,Logged In,Jacqueline,F,20,Lynch,274.80771,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Noche De AcciÃÂ³n,200,1.54212E+12,29
Zumpano,Logged In,Jacqueline,F,21,Lynch,208.06485,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Jeez Louise (Album),200,1.54212E+12,29
,Logged In,Lily,F,0,Burns,,free,"New York-Newark-Jersey City, NY-NJ-PA",GET,Home,1.54062E+12,517,,200,1.54212E+12,32
Kanye West,Logged In,Lily,F,1,Burns,238.52363,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1.54062E+12,517,Flashing Lights,200,1.54212E+12,32
Kings Of Leon,Logged In,Jacqueline,F,22,Lynch,231.81016,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Use Somebody,200,1.54212E+12,29
,Logged In,Jordan,F,0,Hicks,,free,"Salinas, CA",GET,Home,1.54001E+12,499,,200,1.54212E+12,37
Mike And The Mechanics And Paul Carrack,Logged In,Jordan,F,1,Hicks,308.63628,free,"Salinas, CA",PUT,NextSong,1.54001E+12,499,Underscore,200,1.54212E+12,37
Kings Of Leon,Logged In,Jacqueline,F,23,Lynch,227.18649,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Be Somebody,200,1.54212E+12,29
Cornelis Vreeswijk,Logged In,Jacqueline,F,24,Lynch,140.66893,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,En resa,200,1.54212E+12,29
Bon Iver,Logged In,Jordan,F,2,Hicks,238.49751,free,"Salinas, CA",PUT,NextSong,1.54001E+12,499,Skinny Love,200,1.54212E+12,37
Daft Punk,Logged In,Jacqueline,F,25,Lynch,290.76853,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Television Rules The Nation / Crescendolls,200,1.54212E+12,29
Asher Roth / Cee-Lo,Logged In,Jordan,F,3,Hicks,262.66077,free,"Salinas, CA",PUT,NextSong,1.54001E+12,499,Be By Myself,200,1.54212E+12,37
Suicidal Tendencies,Logged In,Jacqueline,F,26,Lynch,172.01587,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Freedumb,200,1.54212E+12,29
The Be Good Tanyas,Logged In,Jordan,F,4,Hicks,225.04444,free,"Salinas, CA",PUT,NextSong,1.54001E+12,499,A Thousand Tiny Pieces,200,1.54212E+12,37
John Mayer,Logged In,Jacqueline,F,27,Lynch,250.38322,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Half Of My Heart,200,1.54212E+12,29
Flyleaf,Logged In,Jacqueline,F,28,Lynch,174.39302,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Missing,200,1.54212E+12,29
Kings Of Leon,Logged In,Jacqueline,F,29,Lynch,201.79546,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Revelry,200,1.54212E+12,29
Damian Marley / Stephen Marley / Rovleta Fraser,Logged In,Jacqueline,F,30,Lynch,255.55546,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Hey Girl,200,1.54212E+12,29
,Logged In,Jacqueline,F,31,Lynch,,paid,"Atlanta-Sandy Springs-Roswell, GA",GET,Home,1.54022E+12,486,,200,1.54212E+12,29
O Rappa,Logged In,Jacqueline,F,32,Lynch,195.83955,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,ÃÂ Noite,200,1.54212E+12,29
The Whitest Boy Alive,Logged In,Jacqueline,F,33,Lynch,261.85098,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Courage,200,1.54212E+12,29
Angels Of Light & Akron/Family,Logged In,Jacqueline,F,34,Lynch,150.33424,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Awake,200,1.54212E+12,29
Belanova,Logged In,Jacqueline,F,35,Lynch,187.53261,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Me Pregunto,200,1.54212E+12,29
,Logged Out,,,0,,,paid,,GET,Home,,545,,200,1.54212E+12,
,Logged Out,,,1,,,paid,,PUT,Login,,545,,307,1.54212E+12,
Thee Headcoats,Logged In,Jacqueline,F,36,Lynch,160.26077,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Monkey's Paw,200,1.54212E+12,29
matchbox twenty,Logged In,Jacqueline,F,37,Lynch,218.72281,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Disease (Album Version),200,1.54212E+12,29
,Logged In,Tegan,F,2,Levine,,paid,"Portland-South Portland, ME",GET,Home,1.54079E+12,545,,200,1.54212E+12,80
Primal Scream,Logged In,Jacqueline,F,38,Lynch,226.2722,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Movin' On Up,200,1.54212E+12,29
DJ Krush & Toshinori Kondo,Logged In,Jacqueline,F,39,Lynch,279.90159,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Shoh-ka,200,1.54212E+12,29
Mindless Faith,Logged In,Jacqueline,F,40,Lynch,312.47628,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Independence Day (version),200,1.54212E+12,29
