artist,auth,firstName,gender,itemInSession,lastName,length,level,location,method,page,registration,sessionId,song,status,ts,userId
Modest Mouse,Logged In,Kate,F,5,Harrell,209.52771,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,828,Float On,200,1.54289E+12,97
Flaco Jimenez,Logged In,Kate,F,6,Harrell,155.81995,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,828,En El Cielo No Hay Cerveza (In Heaven There Is No Beer),200,1.54289E+12,97
Modest Mouse,Logged In,Kate,F,7,Harrell,209.52771,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,828,Float On,200,1.54289E+12,97
Cedric Gervais feat. Second Sun,Logged In,Kate,F,8,Harrell,230.32118,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,828,Pills (Radio Edit) (Radio Edit),200,1.54289E+12,97
Sheena Easton,Logged In,Kate,F,9,Harrell,239.62077,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,828,Strut (1993 Digital Remaster),200,1.54289E+12,97
Everything But The Girl,Logged In,Kate,F,10,Harrell,218.74893,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,828,My Baby Don't Love Me,200,1.54289E+12,97
Florence + The Machine,Logged In,Kate,F,11,Harrell,219.66322,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,828,Dog Days Are Over (Radio Edit),200,1.54289E+12,97
BoDeans,Logged In,Kate,F,12,Harrell,354.01098,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,828,Naked (Live),200,1.54289E+12,97
OneRepublic,Logged In,Kate,F,13,Harrell,208.14322,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,828,Apologize,200,1.54289E+12,97
Miley Cyrus,Logged In,Kate,F,14,Harrell,194.45506,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,828,Full Circle,200,1.54289E+12,97
Coldplay,Logged In,Kate,F,15,Harrell,139.12771,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,828,Don't Panic,200,1.54289E+12,97
Atreyu,Logged In,Kate,F,16,Harrell,308.37506,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,828,You Were The King_ Now You're Unconscious (Album Version),200,1.54289E+12,97
Bruce Springsteen,Logged In,Kate,F,17,Harrell,270.54975,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,828,Born To Run,200,1.54289E+12,97
BjÃÂ¶rk,Logged In,Kate,F,18,Harrell,348.57751,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,828,Undo,200,1.54289E+12,97
Big Shug,Logged In,Kate,F,19,Harrell,140.56444,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,828,It Just Don't Stop,200,1.54289E+12,97
The Wallflowers,Logged In,Kate,F,20,Harrell,315.24526,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,828,Be Your Own Girl,200,1.54289E+12,97
Chris Brown,Logged In,Kate,F,21,Harrell,203.80689,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,828,Ain't No Way (You Won't Love Me),200,1.54289E+12,97
Charly GarcÃÂ­a,Logged In,Kate,F,22,Harrell,231.73179,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,828,Filosofia Barata Y Zapatos De Goma,200,1.54289E+12,97
N.W.A ft. Eazy-E,Logged In,Kate,F,23,Harrell,338.18077,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,828,Boyz-N-The-Hood,200,1.54289E+12,97
The Mighty Mighty Bosstones,Logged In,Kate,F,24,Harrell,158.87628,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,828,1/2/2008,200,1.54289E+12,97
Beastie Boys,Logged In,Kate,F,25,Harrell,211.722,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,828,Unite (2009 Digital Remaster),200,1.54289E+12,97
Yuksek,Logged In,Kate,F,26,Harrell,218.95791,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,828,Take A Ride,200,1.54289E+12,97
Fernando Ubiergo,Logged In,Kate,F,27,Harrell,218.74893,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,828,Cuando Agosto Era 21,200,1.54289E+12,97
Phoenix,Logged In,Kate,F,28,Harrell,192.86159,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,828,Napoleon Says,200,1.54289E+12,97
Radney Foster,Logged In,Jayden,M,0,Fox,288.96608,free,"New Orleans-Metairie, LA",PUT,NextSong,1.54103E+12,790,Sweet And Wild,200,1.54289E+12,101
Neneh Cherry,Logged In,Jayden,M,1,Fox,232.202,free,"New Orleans-Metairie, LA",PUT,NextSong,1.54103E+12,790,Manchild,200,1.54289E+12,101
Hooligans,Logged In,Ayla,F,0,Johnson,189.98812,free,"Santa Rosa, CA",PUT,NextSong,1.54088E+12,785,Szex & KV,200,1.54289E+12,63
Kid Cudi / MGMT / Ratatat,Logged In,Lily,F,0,Burns,295.67955,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1.54062E+12,786,Pursuit Of Happiness (nightmare),200,1.5429E+12,32
Foals,Logged In,Morris,M,0,Gilmore,316.89098,free,"Raleigh, NC",PUT,NextSong,1.54097E+12,351,Blue Blood,200,1.5429E+12,23
'N Sync/Phil Collins,Logged In,Morris,M,1,Gilmore,143.64689,free,"Raleigh, NC",PUT,NextSong,1.54097E+12,351,Trashin' The Camp (Phil And 'N Sync Version),200,1.5429E+12,23
Kristian Stanfill,Logged In,Jayden,M,0,Fox,287.50322,free,"New Orleans-Metairie, LA",PUT,NextSong,1.54103E+12,838,I Need You,200,1.5429E+12,101
Enrique Iglesias,Logged In,Jayden,M,1,Fox,241.42322,free,"New Orleans-Metairie, LA",PUT,NextSong,1.54103E+12,838,Tired Of Being Sorry,200,1.5429E+12,101
Michael Cretu,Logged In,Jayden,M,2,Fox,301.06077,free,"New Orleans-Metairie, LA",PUT,NextSong,1.54103E+12,838,The Invisible Man,200,1.5429E+12,101
Tommy Emmanuel,Logged In,Jayden,M,3,Fox,168.14975,free,"New Orleans-Metairie, LA",PUT,NextSong,1.54103E+12,838,Windy & Warm,200,1.5429E+12,101
,Logged In,Jayden,M,4,Fox,,free,"New Orleans-Metairie, LA",PUT,Logout,1.54103E+12,838,,307,1.5429E+12,101
,Logged Out,,,5,,,free,,GET,Home,,838,,200,1.5429E+12,
,Logged Out,,,6,,,free,,PUT,Login,,838,,307,1.5429E+12,
,Logged In,Jayden,M,7,Fox,,free,"New Orleans-Metairie, LA",GET,Home,1.54103E+12,838,,200,1.5429E+12,101
,Logged In,Jordan,F,0,Rodriguez,,free,"Los Angeles-Long Beach-Anaheim, CA",GET,Home,1.54099E+12,523,,200,1.5429E+12,68
Cherise,Logged In,Stefany,F,0,White,229.69424,free,"Lubbock, TX",PUT,NextSong,1.54071E+12,772,No Good 4 You,200,1.54291E+12,83
,Logged In,Ryan,M,0,Smith,,free,"San Jose-Sunnyvale-Santa Clara, CA",GET,Home,1.54102E+12,835,,200,1.54291E+12,26
Anna Waronker,Logged In,Jayden,F,0,Duffy,189.6224,free,"Seattle-Tacoma-Bellevue, WA",PUT,NextSong,1.54015E+12,662,Nothing Personal,200,1.54291E+12,76
King ChangÃÂ³,Logged In,Cecilia,F,0,Owens,340.74077,free,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54103E+12,763,ConfesiÃÂ³n,200,1.54292E+12,6
Gang Of Four,Logged In,Cecilia,F,1,Owens,193.14893,free,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54103E+12,763,I Found That Essence Rare,200,1.54292E+12,6
Line Renaud,Logged In,Cecilia,F,2,Owens,176.16934,free,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54103E+12,763,Le Soir,200,1.54292E+12,6
,Logged Out,,,0,,,paid,,PUT,Login,,823,,307,1.54292E+12,
,Logged In,Tegan,F,1,Levine,,paid,"Portland-South Portland, ME",GET,Home,1.54079E+12,823,,200,1.54292E+12,80
the bird and the bee,Logged In,Tegan,F,2,Levine,198.1122,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,823,Last Day Of Our Love,200,1.54292E+12,80
,Logged Out,,,0,,,paid,,GET,Home,,831,,200,1.54293E+12,
,Logged Out,,,1,,,paid,,GET,Home,,831,,200,1.54293E+12,
