artist,auth,firstName,gender,itemInSession,lastName,length,level,location,method,page,registration,sessionId,song,status,ts,userId
Pork Dukes,Logged In,Noah,M,0,Chavez,133.04118,free,"Ogden-Clearfield, UT",PUT,NextSong,1.54097E+12,262,Bend & Flush,200,1.542E+12,94
,Logged In,Adler,M,0,Barrera,,free,"New York-Newark-Jersey City, NY-NJ-PA",GET,Home,1.54084E+12,428,,200,1.54201E+12,100
Plan B,Logged In,Adler,M,1,Barrera,254.95465,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1.54084E+12,428,Traded In My Cigarettes,200,1.54201E+12,100
Rell featuring Dert_ Killa Klump_ Silence,Logged In,Adler,M,2,Barrera,223.97342,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1.54084E+12,428,Talk Is Drastik,200,1.54201E+12,100
K-OS,Logged In,Adler,M,3,Barrera,211.33016,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1.54084E+12,428,EMCEE Murdah,200,1.54201E+12,100
Vanessa Carlton,Logged In,Adler,M,4,Barrera,272.40444,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1.54084E+12,428,Come Undone,200,1.54201E+12,100
Camila,Logged In,Emily,F,0,Benson,280.34567,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1.54091E+12,377,De Mi,200,1.54201E+12,58
Buju Banton,Logged In,Emily,F,1,Benson,232.48934,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1.54091E+12,377,Cry No More,200,1.54201E+12,58
,Logged In,Chloe,F,0,Cuevas,,free,"San Francisco-Oakland-Hayward, CA",GET,Home,1.54094E+12,490,,200,1.54202E+12,49
Feist,Logged In,Evelin,F,0,Ayala,184.94649,free,"Milwaukee-Waukesha-West Allis, WI",PUT,NextSong,1.54101E+12,318,My Moon My Man,200,1.54202E+12,34
Kings Of Leon,Logged In,Chloe,F,1,Cuevas,201.79546,free,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,490,Revelry,200,1.54202E+12,49
Beck,Logged In,Aiden,M,0,Hess,228.80608,free,"La Crosse-Onalaska, WI-MN",PUT,NextSong,1.54083E+12,344,Lost Cause,200,1.54202E+12,86
Big Walter Horton's Blues Harp Band,Logged In,Aiden,M,1,Hess,210.78159,free,"La Crosse-Onalaska, WI-MN",PUT,NextSong,1.54083E+12,344,Rockin' My Boogie,200,1.54202E+12,86
Supervielle,Logged In,Aiden,M,2,Hess,263.83628,free,"La Crosse-Onalaska, WI-MN",PUT,NextSong,1.54083E+12,344,332,200,1.54202E+12,86
Bryan Adams,Logged In,Samuel,M,0,Gonzalez,254.79791,free,"Houston-The Woodlands-Sugar Land, TX",PUT,NextSong,1.54049E+12,454,Cloud Number Nine,200,1.54202E+12,61
Slipknot,Logged In,Aiden,M,3,Hess,259.44771,free,"La Crosse-Onalaska, WI-MN",PUT,NextSong,1.54083E+12,344,Eyeless (Live version) (Album Version),200,1.54202E+12,86
The Black Keys,Logged In,Aiden,M,4,Hess,139.51955,free,"La Crosse-Onalaska, WI-MN",PUT,NextSong,1.54083E+12,344,I'll Be Your Man,200,1.54202E+12,86
Shinedown,Logged In,Jordan,F,0,Hicks,233.97832,free,"Salinas, CA",PUT,NextSong,1.54001E+12,449,Sound Of Madness (Album Version),200,1.54202E+12,37
Devin Townsend,Logged In,Kevin,M,0,Arellano,576.33914,free,"Harrisburg-Carlisle, PA",PUT,NextSong,1.54001E+12,450,Earth Day,200,1.54202E+12,66
,Logged In,Kevin,M,1,Arellano,,free,"Harrisburg-Carlisle, PA",PUT,Logout,1.54001E+12,450,,307,1.54202E+12,66
,Logged Out,,,2,,,free,,GET,Home,,450,,200,1.54202E+12,
,Logged Out,,,3,,,free,,PUT,Login,,450,,307,1.54202E+12,
Stray Cats,Logged In,Ryan,M,0,Smith,243.77424,free,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1.54102E+12,491,Jeanie Jeanie Jeanie,200,1.54202E+12,26
,Logged In,Kevin,M,4,Arellano,,free,"Harrisburg-Carlisle, PA",GET,Home,1.54001E+12,450,,200,1.54202E+12,66
Dwight Yoakam,Logged In,Ryan,M,1,Smith,239.3073,free,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1.54102E+12,491,You're The One,200,1.54202E+12,26
,Logged In,Ryan,M,2,Smith,,free,"San Jose-Sunnyvale-Santa Clara, CA",PUT,Logout,1.54102E+12,491,,307,1.54202E+12,26
,Logged Out,,,3,,,free,,GET,Home,,491,,200,1.54202E+12,
,Logged Out,,,4,,,free,,GET,About,,491,,200,1.54202E+12,
,Logged In,Kevin,M,5,Arellano,,free,"Harrisburg-Carlisle, PA",GET,Upgrade,1.54001E+12,450,,200,1.54202E+12,66
Talking Heads,Logged In,Kevin,M,6,Arellano,259.02975,free,"Harrisburg-Carlisle, PA",PUT,NextSong,1.54001E+12,450,Road To Nowhere (Remastered LP Version ),200,1.54202E+12,66
Guns N' Roses,Logged In,Kevin,M,7,Arellano,406.17751,free,"Harrisburg-Carlisle, PA",PUT,NextSong,1.54001E+12,450,Paradise City,200,1.54202E+12,66
Lily Allen,Logged In,Maia,F,0,Burke,195.13424,free,"Houston-The Woodlands-Sugar Land, TX",PUT,NextSong,1.54068E+12,316,Smile (Explicit Version),200,1.54203E+12,51
LCD Soundsystem,Logged In,Maia,F,1,Burke,201.56036,free,"Houston-The Woodlands-Sugar Land, TX",PUT,NextSong,1.54068E+12,316,Daft Punk Is Playing At My House,200,1.54203E+12,51
Tiefschwarz,Logged In,Maia,F,2,Burke,455.78404,free,"Houston-The Woodlands-Sugar Land, TX",PUT,NextSong,1.54068E+12,316,Wait & See (Gucci Soundsystem Remix),200,1.54203E+12,51
Buckcherry,Logged In,Lily,F,0,Burns,263.36608,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1.54062E+12,489,Everything (Album Version),200,1.54203E+12,32
The Get Up Kids,Logged In,Maia,F,3,Burke,205.26975,free,"Houston-The Woodlands-Sugar Land, TX",PUT,NextSong,1.54068E+12,316,Forgive and Forget,200,1.54203E+12,51
Neko Case,Logged In,Lily,F,1,Burns,151.01342,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1.54062E+12,489,People Got A Lotta Nerve,200,1.54203E+12,32
Outkast Featuring Killer Mike,Logged In,Maia,F,4,Burke,295.33995,free,"Houston-The Woodlands-Sugar Land, TX",PUT,NextSong,1.54068E+12,316,The Whole World,200,1.54203E+12,51
Does It Offend You_ Yeah?,Logged In,Lily,F,2,Burns,220.57751,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1.54062E+12,489,Doomed Now,200,1.54203E+12,32
Eminem,Logged In,Maia,F,5,Burke,268.5122,free,"Houston-The Woodlands-Sugar Land, TX",PUT,NextSong,1.54068E+12,316,My Name Is,200,1.54203E+12,51
Kabosh,Logged In,Lily,F,3,Burns,242.41587,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1.54062E+12,489,Little Pills,200,1.54203E+12,32
Enigma,Logged In,Maia,F,6,Burke,141.5571,free,"Houston-The Woodlands-Sugar Land, TX",PUT,NextSong,1.54068E+12,316,The Voice Of Enigma,200,1.54203E+12,51
Jason Mraz,Logged In,Lily,F,4,Burns,226.53342,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1.54062E+12,489,After An Afternoon (Eagles Ballroom Live Version),200,1.54203E+12,32
,Logged In,Samuel,M,0,Gonzalez,,free,"Houston-The Woodlands-Sugar Land, TX",GET,Home,1.54049E+12,497,,200,1.54203E+12,61
The Black Keys,Logged In,Samuel,M,1,Gonzalez,234.26567,free,"Houston-The Woodlands-Sugar Land, TX",PUT,NextSong,1.54049E+12,497,The Desperate Man,200,1.54204E+12,61
Mayday Parade,Logged In,Samuel,M,2,Gonzalez,290.79465,free,"Houston-The Woodlands-Sugar Land, TX",PUT,NextSong,1.54049E+12,497,Three Cheers for Five Years (Acoustic),200,1.54204E+12,61
Sam Cooke,Logged In,Samuel,M,3,Gonzalez,122.04363,free,"Houston-The Woodlands-Sugar Land, TX",PUT,NextSong,1.54049E+12,497,Ain't Misbehavin,200,1.54204E+12,61
,Logged In,Chloe,F,0,Cuevas,,free,"San Francisco-Oakland-Hayward, CA",GET,Home,1.54094E+12,496,,200,1.54204E+12,49
,Logged In,Chloe,F,1,Cuevas,,free,"San Francisco-Oakland-Hayward, CA",GET,Home,1.54094E+12,496,,200,1.54204E+12,49
,Logged Out,,,0,,,paid,,PUT,Login,,374,,307,1.54204E+12,
Enrique Iglesias,Logged In,Chloe,F,2,Cuevas,241.42322,free,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,496,Tired Of Being Sorry,200,1.54204E+12,49
,Logged In,Kate,F,1,Harrell,,paid,"Lansing-East Lansing, MI",GET,Home,1.54047E+12,374,,200,1.54204E+12,97
Plain White T's,Logged In,Kate,F,2,Harrell,232.202,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,374,Hey There Delilah,200,1.54204E+12,97
,Logged In,Lily,F,0,Burns,,free,"New York-Newark-Jersey City, NY-NJ-PA",GET,Home,1.54062E+12,503,,200,1.54204E+12,32
The Brecker Brothers,Logged In,Lily,F,1,Burns,217.5473,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1.54062E+12,503,East River,200,1.54204E+12,32
Buckcherry,Logged In,Chloe,F,3,Cuevas,226.14159,free,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,496,Sorry (Album Version),200,1.54204E+12,49
Dayglo Abortions,Logged In,Kate,F,3,Harrell,142.78485,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,374,Courage In A Can,200,1.54204E+12,97
The Herbaliser,Logged In,Kate,F,4,Harrell,273.8673,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,374,Sensual Woman,200,1.54204E+12,97
Toni Braxton,Logged In,Kate,F,5,Harrell,268.45995,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,374,Un-Break My Heart,200,1.54204E+12,97
Shania Twain,Logged In,Kate,F,6,Harrell,250.51383,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,374,Nah!,200,1.54204E+12,97
Discovery,Logged In,Chloe,F,0,Roth,206.0273,free,"Indianapolis-Carmel-Anderson, IN",PUT,NextSong,1.5407E+12,247,I Want You Back,200,1.54204E+12,78
Justin Bieber,Logged In,Chloe,F,1,Roth,220.89098,free,"Indianapolis-Carmel-Anderson, IN",PUT,NextSong,1.5407E+12,247,Somebody To Love,200,1.54204E+12,78
Young Dro featuring T.I.,Logged In,Kate,F,7,Harrell,322.11546,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,374,My Girl (Featuring T.I.) (Amended Album Version),200,1.54204E+12,97
Rancid,Logged In,Chloe,F,2,Roth,152.76363,free,"Indianapolis-Carmel-Anderson, IN",PUT,NextSong,1.5407E+12,247,Hooligans (Album Version),200,1.54204E+12,78
Sergio Contreras,Logged In,Kate,F,8,Harrell,234.00444,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,374,DÃÂ­selo Con Arte,200,1.54204E+12,97
Jason Derulo,Logged In,Kate,F,9,Harrell,222.61506,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,374,Whatcha Say,200,1.54204E+12,97
A Perfect Circle,Logged In,Kate,F,10,Harrell,246.04689,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,374,The Outsider,200,1.54204E+12,97
Terrorvision,Logged In,Kate,F,11,Harrell,160.54812,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,374,Glad All Over,200,1.54204E+12,97
,Logged In,Jacob,M,0,Klein,,paid,"Tampa-St. Petersburg-Clearwater, FL",GET,Home,1.54056E+12,294,,200,1.54204E+12,73
Sufjan Stevens,Logged In,Jacob,M,1,Klein,179.04281,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54056E+12,294,All The Kings Horns,200,1.54204E+12,73
Pieces Of A Dream,Logged In,Jacob,M,2,Klein,315.79383,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54056E+12,294,Ocean View,200,1.54204E+12,73
,Logged In,Jacob,M,3,Klein,,paid,"Tampa-St. Petersburg-Clearwater, FL",GET,Home,1.54056E+12,294,,200,1.54204E+12,73
Alceu ValenÃÂ§a,Logged In,Jacob,M,4,Klein,177.21424,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54056E+12,294,No BalanÃÂ§o Da Canoa,200,1.54204E+12,73
George Younce,Logged In,Jacob,M,5,Klein,191.68608,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54056E+12,294,This Old House w/ When The Saints Medley,200,1.54204E+12,73
Miike Snow,Logged In,Jacob,M,6,Klein,385.35791,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54056E+12,294,Silvia,200,1.54204E+12,73
Vikki Carr,Logged In,Jacob,M,7,Klein,157.09995,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54056E+12,294,Cross Your Heart,200,1.54204E+12,73
Jorgen Ingmann,Logged In,Jacob,M,8,Klein,157.23057,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54056E+12,294,Oh! (LP Version),200,1.54204E+12,73
A.B. Quintanilla III Y Los Kumbia Kings,Logged In,Jacob,M,9,Klein,226.71628,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54056E+12,294,Pachuco,200,1.54204E+12,73
,Logged Out,,,0,,,free,,PUT,Login,,75,,307,1.54204E+12,
,Logged In,Jayden,F,1,Duffy,,free,"Seattle-Tacoma-Bellevue, WA",GET,Home,1.54015E+12,75,,200,1.54204E+12,76
Fatboy Slim,Logged In,Jayden,F,2,Duffy,192.9922,free,"Seattle-Tacoma-Bellevue, WA",PUT,NextSong,1.54015E+12,75,Illuminati,200,1.54204E+12,76
Justin Bieber,Logged In,Jacob,M,10,Klein,214.67383,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54056E+12,294,One Time,200,1.54204E+12,73
Metallica,Logged In,Jacob,M,11,Klein,515.21261,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54056E+12,294,Master Of Puppets,200,1.54204E+12,73
Freddie Mercury,Logged In,Jacob,M,12,Klein,219.29751,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54056E+12,294,I Was Born To Love You (2000 Digital Remaster),200,1.54204E+12,73
Angus & Julia Stone,Logged In,Maia,F,0,Burke,262.42567,free,"Houston-The Woodlands-Sugar Land, TX",PUT,NextSong,1.54068E+12,502,Jewels And Gold,200,1.54204E+12,51
Max Richter,Logged In,Jacob,M,13,Klein,78.47138,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54056E+12,294,Vladimir's Blues,200,1.54204E+12,73
Angie Stone,Logged In,Jacob,M,14,Klein,269.37424,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54056E+12,294,Wish I Didn't Miss You,200,1.54204E+12,73
Small Black,Logged In,Jacob,M,15,Klein,237.89669,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54056E+12,294,Weird Machines,200,1.54204E+12,73
Collective Soul,Logged In,Jacob,M,16,Klein,218.40934,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54056E+12,294,Why Pt. 2,200,1.54204E+12,73
Feist,Logged In,Jacob,M,17,Klein,295.54893,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54056E+12,294,My moon my man (Grizzy Bear Remix),200,1.54204E+12,73
,Logged In,Chloe,F,0,Roth,,free,"Indianapolis-Carmel-Anderson, IN",GET,Home,1.5407E+12,507,,200,1.54204E+12,78
Taylor Swift,Logged In,Chloe,F,1,Roth,233.89995,free,"Indianapolis-Carmel-Anderson, IN",PUT,NextSong,1.5407E+12,507,Love Story,200,1.54204E+12,78
,Logged In,Lily,F,0,Burns,,free,"New York-Newark-Jersey City, NY-NJ-PA",GET,Home,1.54062E+12,505,,200,1.54204E+12,32
Louis Smith,Logged In,Lily,F,1,Burns,518.81751,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1.54062E+12,505,South Side (Digitally Remastered),200,1.54204E+12,32
Britney Spears,Logged In,Jacob,M,18,Klein,198.97424,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54056E+12,294,Toxic,200,1.54204E+12,73
Nelly / Jaheim,Logged In,Jacob,M,19,Klein,336.56118,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54056E+12,294,My Place,200,1.54204E+12,73
Sisqo,Logged In,Lily,F,2,Burns,253.49179,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1.54062E+12,505,Thong Song,200,1.54205E+12,32
MÃÂºm,Logged In,Jacob,M,20,Klein,175.59465,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54056E+12,294,Faraway Swimming Pool,200,1.54205E+12,73
Cass McCombs,Logged In,Jacob,M,21,Klein,234.13506,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54056E+12,294,Deseret,200,1.54205E+12,73
The Poets Of Rhythm,Logged In,Jacob,M,22,Klein,252.05506,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54056E+12,294,More Mess On My Thing,200,1.54205E+12,73
Lynyrd Skynyrd,Logged In,Jacob,M,23,Klein,233.29914,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54056E+12,294,The Needle And The Spoon,200,1.54205E+12,73
,Logged In,Bronson,M,0,Harris,,free,"Eugene, OR",GET,Home,1.54091E+12,399,,200,1.54205E+12,33
Radiohead,Logged In,Jacob,M,24,Klein,235.7024,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54056E+12,294,Creep (Explicit),200,1.54205E+12,73
Train,Logged In,Bronson,M,1,Harris,239.04608,free,"Eugene, OR",PUT,NextSong,1.54091E+12,399,If It's Love,200,1.54205E+12,33
Incubus,Logged In,Jacob,M,25,Klein,232.46322,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54056E+12,294,Drive,200,1.54205E+12,73
,Logged In,Bronson,M,2,Harris,,free,"Eugene, OR",GET,Error,1.54091E+12,399,,404,1.54205E+12,33
Rilo Kiley,Logged In,Jacob,M,26,Klein,270.99383,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54056E+12,294,I Never (Album Version),200,1.54205E+12,73
Nick Drake,Logged In,Jacob,M,27,Klein,224.36526,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54056E+12,294,Northern Sky,200,1.54205E+12,73
Evangelicals,Logged In,Jacob,M,28,Klein,264.48934,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54056E+12,294,Skeleton Man,200,1.54205E+12,73
Nouvelle Vague,Logged In,Jacob,M,29,Klein,300.30322,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54056E+12,294,Say Hello Wave Goodbye,200,1.54205E+12,73
Nena Daconte,Logged In,Jacob,M,30,Klein,140.64281,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54056E+12,294,En Que Estrella Estara,200,1.54205E+12,73
The Airborne Toxic Event,Logged In,Jacob,M,31,Klein,303.56853,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54056E+12,294,Sometime Around Midnight,200,1.54205E+12,73
Amy Winehouse,Logged In,Jacob,M,32,Klein,191.84281,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54056E+12,294,Just Friends,200,1.54205E+12,73
La Bouche,Logged In,Jacob,M,33,Klein,240.79628,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54056E+12,294,Be My Lover,200,1.54205E+12,73
,Logged In,Jacob,M,34,Klein,,paid,"Tampa-St. Petersburg-Clearwater, FL",GET,Settings,1.54056E+12,294,,200,1.54205E+12,73
Chris Cornell,Logged In,Jacob,M,35,Klein,240.09098,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54056E+12,294,You Know My Name,200,1.54205E+12,73
,Logged In,Jacob,M,36,Klein,,paid,"Tampa-St. Petersburg-Clearwater, FL",GET,Home,1.54056E+12,294,,200,1.54205E+12,73
Wet Wet Wet,Logged In,Jacob,M,37,Klein,237.71383,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54056E+12,294,Love Is All Around,200,1.54205E+12,73
Postal Service,Logged In,Jacob,M,38,Klein,226.61179,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54056E+12,294,Nothing Better (Album),200,1.54205E+12,73
Jedi Mind Tricks,Logged In,Jacob,M,39,Klein,232.88118,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54056E+12,294,Suicide,200,1.54205E+12,73
,Logged In,Kevin,M,0,Arellano,,free,"Harrisburg-Carlisle, PA",GET,Home,1.54001E+12,501,,200,1.54205E+12,66
Eve 6,Logged In,Kevin,M,1,Arellano,249.83465,free,"Harrisburg-Carlisle, PA",PUT,NextSong,1.54001E+12,501,Here's To The Night,200,1.54205E+12,66
Polly Paulusma,Logged In,Jacob,M,40,Klein,222.9024,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54056E+12,294,Give It Back,200,1.54205E+12,73
Touche Amore,Logged In,Jacob,M,41,Klein,136.95955,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54056E+12,294,Changing Lanes,200,1.54205E+12,73
Five Iron Frenzy,Logged In,Kevin,M,2,Arellano,236.09424,free,"Harrisburg-Carlisle, PA",PUT,NextSong,1.54001E+12,501,Canada,200,1.54205E+12,66
The Letter Black,Logged In,Jacob,M,42,Klein,26.93179,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54056E+12,294,Hanging On By A Thread,200,1.54205E+12,73
Dido,Logged In,Jacob,M,43,Klein,217.83465,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54056E+12,294,Thank You,200,1.54205E+12,73
Evanescence,Logged In,Kevin,M,3,Arellano,263.78404,free,"Harrisburg-Carlisle, PA",PUT,NextSong,1.54001E+12,501,My Immortal (Album Version),200,1.54205E+12,66
Basshunter Feat. DJ Mental Theos Bazzheadz,Logged In,Jacob,M,44,Klein,152.65914,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54056E+12,294,Now You're Gone,200,1.54205E+12,73
Cut Copy,Logged In,Jacob,M,45,Klein,71.49669,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54056E+12,294,Visions,200,1.54205E+12,73
Kelly Clarkson,Logged In,Jacob,M,46,Klein,281.5473,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54056E+12,294,Already Gone,200,1.54205E+12,73
,Logged In,Jacob,M,47,Klein,,paid,"Tampa-St. Petersburg-Clearwater, FL",GET,Settings,1.54056E+12,294,,200,1.54205E+12,73
Craig's Brother,Logged In,Jacob,M,48,Klein,175.09832,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54056E+12,294,Set Free,200,1.54205E+12,73
,Logged In,Jacob,M,49,Klein,,paid,"Tampa-St. Petersburg-Clearwater, FL",GET,Settings,1.54056E+12,294,,200,1.54205E+12,73
Avenged Sevenfold,Logged In,Jacob,M,50,Klein,333.13914,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54056E+12,294,Seize The Day (Album Version),200,1.54205E+12,73
,Logged In,Theodore,M,0,Harris,,free,"Red Bluff, CA",GET,Home,1.5411E+12,478,,200,1.54205E+12,14
The Chi-Lites,Logged In,Jacob,M,51,Klein,180.87138,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54056E+12,294,Oh Girl,200,1.54205E+12,73
Stephane Pompougnac,Logged In,Theodore,M,1,Harris,241.10975,free,"Red Bluff, CA",PUT,NextSong,1.5411E+12,478,Ghosts and Roses,200,1.54205E+12,14
