artist,auth,firstName,gender,itemInSession,lastName,length,level,location,method,page,registration,sessionId,song,status,ts,userId
Prince & The Revolution,Logged In,Kinsley,F,15,Young,227.65669,paid,"Red Bluff, CA",PUT,NextSong,1.54047E+12,658,Kiss (LP Version),200,1.54268E+12,85
Third Eye Blind,Logged In,Jayden,M,77,Graves,319.79057,paid,"Marinette, WI-MI",PUT,NextSong,1.54066E+12,594,God Of Wine (2006 Remastered LP Version),200,1.54268E+12,25
Dr. Dre / Eminem,Logged In,Kinsley,F,16,Young,222.27546,paid,"Red Bluff, CA",PUT,NextSong,1.54047E+12,658,Forgot About Dre,200,1.54268E+12,85
Symphony X,Logged In,Kinsley,F,17,Young,318.37995,paid,"Red Bluff, CA",PUT,NextSong,1.54047E+12,658,Evolution (the Grand Design),200,1.54268E+12,85
Streetlight Manifesto,Logged In,Jayden,M,78,Graves,180.79302,paid,"Marinette, WI-MI",PUT,NextSong,1.54066E+12,594,Keasbey Nights (LP Version),200,1.54268E+12,25
,Logged In,Jayden,M,79,Graves,,paid,"Marinette, WI-MI",GET,Downgrade,1.54066E+12,594,,200,1.54268E+12,25
Amos Lee,Logged In,Kinsley,F,18,Young,169.16853,paid,"Red Bluff, CA",PUT,NextSong,1.54047E+12,658,Soul Suckers,200,1.54268E+12,85
The Gabe Dixon Band,Logged In,Kinsley,F,19,Young,296.85506,paid,"Red Bluff, CA",PUT,NextSong,1.54047E+12,658,Disappear,200,1.54268E+12,85
Mogwai,Logged In,Kinsley,F,20,Young,473.25995,paid,"Red Bluff, CA",PUT,NextSong,1.54047E+12,658,Thank You Space Expert,200,1.54268E+12,85
Mystery Jets,Logged In,Kinsley,F,21,Young,212.32281,paid,"Red Bluff, CA",PUT,NextSong,1.54047E+12,658,You Can't Fool Me Dennis (Album version),200,1.54268E+12,85
Mates of State,Logged In,Kinsley,F,22,Young,227.36934,paid,"Red Bluff, CA",PUT,NextSong,1.54047E+12,658,Parachutes (Funeral Song) (LP Version),200,1.54268E+12,85
,Logged Out,,,0,,,paid,,GET,Home,,737,,200,1.54268E+12,
R.E.M.,Logged In,Kinsley,F,23,Young,217.99138,paid,"Red Bluff, CA",PUT,NextSong,1.54047E+12,658,Can't Get There From Here,200,1.54268E+12,85
Taylor Swift,Logged In,Kinsley,F,24,Young,246.282,paid,"Red Bluff, CA",PUT,NextSong,1.54047E+12,658,The Best Day,200,1.54268E+12,85
Blockhead,Logged In,Aiden,M,0,Hess,285.98812,free,"La Crosse-Onalaska, WI-MN",PUT,NextSong,1.54083E+12,710,Carnivores Unite,200,1.54269E+12,86
MC Hammer,Logged In,Aiden,M,1,Hess,256.86159,free,"La Crosse-Onalaska, WI-MN",PUT,NextSong,1.54083E+12,710,U Can't Touch This,200,1.54269E+12,86
Sally Shapiro,Logged In,Aiden,M,2,Hess,392.82893,free,"La Crosse-Onalaska, WI-MN",PUT,NextSong,1.54083E+12,710,Miracle (Extended Mix),200,1.54269E+12,86
,Logged Out,,,0,,,paid,,PUT,Login,,716,,307,1.54269E+12,
,Logged In,Lily,F,1,Koch,,paid,"Chicago-Naperville-Elgin, IL-IN-WI",GET,Home,1.54105E+12,716,,200,1.5427E+12,15
Holy Fuck,Logged In,Lily,F,2,Koch,362.762,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,P.I.G.S.,200,1.5427E+12,15
Angus & Julia Stone,Logged In,Lily,F,3,Koch,218.8273,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Soldier,200,1.5427E+12,15
Los Fabulosos Cadillacs,Logged In,Lily,F,4,Koch,275.69587,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Siguiendo La Luna,200,1.5427E+12,15
A Sunny Day In Glasgow,Logged In,Lily,F,5,Koch,22.04689,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Lights,200,1.5427E+12,15
Mariah Carey Featuring Cameo,Logged In,Lily,F,6,Koch,229.22404,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Loverboy,200,1.5427E+12,15
Tego Calderon,Logged In,Lily,F,7,Koch,242.18077,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Metele Sazon,200,1.5427E+12,15
Bloodhound Gang,Logged In,Lily,F,8,Koch,172.01587,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Foxtrot Uniform Charlie Kilo,200,1.5427E+12,15
,Logged In,Lily,F,9,Koch,,paid,"Chicago-Naperville-Elgin, IL-IN-WI",GET,Downgrade,1.54105E+12,716,,200,1.5427E+12,15
Kings Of Leon,Logged In,Lily,F,10,Koch,256.36526,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,The Runner,200,1.5427E+12,15
Iron Maiden,Logged In,Lily,F,11,Koch,233.76934,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Run To The Hills (1998 Digital Remaster),200,1.5427E+12,15
CafÃÂ© Tacvba,Logged In,Lily,F,12,Koch,232.72444,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,MarÃÂ­a,200,1.5427E+12,15
Blink-182,Logged In,Lily,F,13,Koch,280.00608,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,All Of This,200,1.5427E+12,15
Band Of Horses,Logged In,Lily,F,14,Koch,321.14893,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,The Funeral (Album Version),200,1.5427E+12,15
Primus,Logged In,Lily,F,15,Koch,146.15465,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,De Anza Jig,200,1.5427E+12,15
Tom McRae,Logged In,Lily,F,16,Koch,265.27302,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Walking 2 Hawaii,200,1.5427E+12,15
ALO (Animal Liberation Orchestra),Logged In,Lily,F,17,Koch,229.77261,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Spectrum,200,1.5427E+12,15
Yelle,Logged In,Lily,F,18,Koch,192.31302,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Je Veux Te Voir (Radio Edit),200,1.5427E+12,15
Kings Of Leon,Logged In,Lily,F,19,Koch,201.79546,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Revelry,200,1.5427E+12,15
Foo Fighters,Logged In,Lily,F,20,Koch,250.14812,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Everlong,200,1.5427E+12,15
,Logged In,James,M,0,Martin,,free,"Dallas-Fort Worth-Arlington, TX",GET,Home,1.54081E+12,701,,200,1.5427E+12,79
Kanye West,Logged In,Lily,F,21,Koch,311.84934,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Stronger,200,1.5427E+12,15
Annie Lennox,Logged In,Lily,F,22,Koch,256.57424,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Wonderful,200,1.5427E+12,15
Madeleine Peyroux,Logged In,Lily,F,23,Koch,214.77832,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Instead,200,1.5427E+12,15
Miley Cyrus,Logged In,Lily,F,24,Koch,236.85179,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,The Climb,200,1.5427E+12,15
Coldplay,Logged In,Lily,F,25,Koch,268.38159,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Yellow,200,1.5427E+12,15
Jag Panzer,Logged In,Lily,F,26,Koch,217.99138,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Reign Of The Tyrants,200,1.5427E+12,15
The Notorious B.I.G.,Logged In,Lily,F,27,Koch,285.93587,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Gimme The Loot (Album Version),200,1.5427E+12,15
Emiliana Torrini,Logged In,Lily,F,28,Koch,186.122,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Ha Ha (KCRW.com Presents),200,1.5427E+12,15
,Logged In,Cecilia,F,0,Owens,,free,"Atlanta-Sandy Springs-Roswell, GA",GET,Home,1.54103E+12,735,,200,1.5427E+12,6
Streetlight Manifesto,Logged In,Lily,F,29,Koch,137.19465,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Punk Rock Girl,200,1.5427E+12,15
Dropkick Murphys,Logged In,Lily,F,30,Koch,161.01832,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,The Auld Triangle (Album Version),200,1.5427E+12,15
,Logged In,Cierra,F,0,Finley,,free,"Richmond, VA",GET,Home,1.54101E+12,473,,200,1.5427E+12,96
Carlo Siliotto,Logged In,Cierra,F,1,Finley,175.38567,free,"Richmond, VA",PUT,NextSong,1.54101E+12,473,Kazakhstan 1710,200,1.5427E+12,96
The Raconteurs,Logged In,Lily,F,31,Koch,265.50812,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Top Yourself,200,1.5427E+12,15
The Academy Is...,Logged In,Cierra,F,2,Finley,207.96036,free,"Richmond, VA",PUT,NextSong,1.54101E+12,473,We've Got A Big Mess On Our Hands (Album Edit),200,1.5427E+12,96
Justin Bieber,Logged In,Cecilia,F,1,Owens,222.92853,free,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54103E+12,735,Stuck In The Moment,200,1.5427E+12,6
Spiritual Beggars,Logged In,Lily,F,32,Koch,358.24281,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Nowhere To Go,200,1.5427E+12,15
Bon Iver,Logged In,Lily,F,33,Koch,238.49751,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Skinny Love,200,1.5427E+12,15
The Living End,Logged In,Lily,F,34,Koch,229.0673,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Prisoner Of Society (Album Version),200,1.5427E+12,15
Moby,Logged In,Lily,F,35,Koch,196.75383,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Lift Me Up,200,1.5427E+12,15
Florence + The Machine,Logged In,Lily,F,36,Koch,258.55955,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Cosmic Love,200,1.5427E+12,15
Miami Horror,Logged In,Lily,F,37,Koch,386.5073,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Sometimes (Hook N Sling Remix),200,1.5427E+12,15
Nacho Chapado feat. Stephen Massa,Logged In,Lily,F,38,Koch,479.7122,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,B Somebody,200,1.5427E+12,15
Kate Nash,Logged In,Lily,F,39,Koch,179.48689,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Pumpkin Soup,200,1.5427E+12,15
Benny Neyman,Logged In,Lily,F,40,Koch,224.7571,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Waarom Fluister Ik Je Naam Nog,200,1.5427E+12,15
Boyzone,Logged In,Lily,F,41,Koch,219.81995,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,All That I Need,200,1.5427E+12,15
Philip Glass,Logged In,Lily,F,42,Koch,426.78812,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Chinese Invade,200,1.5427E+12,15
The Pussycat Dolls,Logged In,Lily,F,43,Koch,225.61914,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Buttons,200,1.5427E+12,15
Madonna,Logged In,Lily,F,44,Koch,260.75383,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Beautiful Stranger,200,1.54271E+12,15
Asking Alexandria,Logged In,Lily,F,45,Koch,248.99873,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Hey There Mr. Brooks (feat. Feat. Shawn Mike of Alesana),200,1.54271E+12,15
Pavement,Logged In,Lily,F,46,Koch,99.16036,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Mercy:The Laundromat,200,1.54271E+12,15
Jack Johnson,Logged In,Lily,F,47,Koch,236.93016,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Bubble Toes,200,1.54271E+12,15
Train,Logged In,Lily,F,48,Koch,244.1922,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Calling All Angels,200,1.54271E+12,15
Cam'Ron / Juelz Santana,Logged In,Lily,F,49,Koch,208.3522,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Oh Boy,200,1.54271E+12,15
Sugar Ray,Logged In,Lily,F,50,Koch,218.33098,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,When It's Over (Remastered Album Version),200,1.54271E+12,15
BeyoncÃÂ©,Logged In,Lily,F,51,Koch,209.18812,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Broken-Hearted Girl,200,1.54271E+12,15
Faith No More,Logged In,Lily,F,52,Koch,249.86077,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Last Cup Of Sorrow,200,1.54271E+12,15
Jokeren,Logged In,Lily,F,53,Koch,239.49016,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Kvinde Din - MÃÂ¸gluder,200,1.54271E+12,15
Ween,Logged In,Lily,F,54,Koch,250.17424,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Demon Sweat,200,1.54271E+12,15
King Diamond,Logged In,Lily,F,55,Koch,408.47628,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,No Presents For Christmas,200,1.54271E+12,15
Mint Condition,Logged In,Lily,F,56,Koch,279.06567,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Somethin' (feat. Phonte from Little Brother),200,1.54271E+12,15
Delorean,Logged In,Lily,F,57,Koch,272.63955,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Complexity Reducer,200,1.54271E+12,15
MylÃÂ¨ne Farmer,Logged In,Lily,F,58,Koch,257.2273,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Porno Graphique,200,1.54271E+12,15
Green Day,Logged In,Lily,F,59,Koch,194.06322,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Horseshoes And Handgrenades (Album Version),200,1.54271E+12,15
Disturbed,Logged In,Devin,M,0,Larson,185.65179,free,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54105E+12,746,Sacred Lie (Album Version),200,1.54271E+12,60
The New Pornographers,Logged In,Lily,F,60,Koch,256.41751,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Adventures In Solitude,200,1.54271E+12,15
Sugarcult,Logged In,Devin,M,1,Larson,199.13098,free,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54105E+12,746,Saying Goodbye,200,1.54271E+12,60
Plies,Logged In,Lily,F,61,Koch,231.6273,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Goons Lurkin (Explicit Album Version),200,1.54271E+12,15
Daft Punk,Logged In,Devin,M,2,Larson,207.59465,free,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54105E+12,746,Aerodynamic,200,1.54271E+12,60
