artist,auth,firstName,gender,itemInSession,lastName,length,level,location,method,page,registration,sessionId,song,status,ts,userId
Dave Gahan,Logged In,Lily,F,54,Koch,272.92689,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,172,Kingdom,200,1.54116E+12,15
Metallica,Logged In,Lily,F,55,Koch,319.73832,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,172,Mama Said,200,1.54116E+12,15
Dr. Hook,Logged In,Lily,F,56,Koch,229.77261,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,172,Sylvia's Mother,200,1.54116E+12,15
Gotan Project,Logged In,Lily,F,57,Koch,321.30567,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,172,Diferente,200,1.54116E+12,15
Carrie Underwood,Logged In,Lily,F,58,Koch,221.3873,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,172,Play On,200,1.54116E+12,15
Ut,Logged In,Lily,F,59,Koch,313.86077,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,172,I.D.,200,1.54116E+12,15
Lil Wayne / Eminem,Logged In,Lily,F,60,Koch,229.58975,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,172,Drop The World,200,1.54116E+12,15
Damage,Logged In,Lily,F,61,Koch,263.18322,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,172,For Your Pleasure,200,1.54116E+12,15
Rionegro / SolimÃÂµes,Logged In,Lily,F,62,Koch,280.92036,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,172,De SÃÂ£o Paulo ÃÂ BelÃÂ©m,200,1.54116E+12,15
Drive-By Truckers,Logged In,Lily,F,63,Koch,246.22975,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,172,Outfit,200,1.54116E+12,15
Tweet,Logged In,Lily,F,64,Koch,256.39138,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,172,Smoking Cigarettes (LP Version),200,1.54116E+12,15
Ben Folds Five,Logged In,Lily,F,65,Koch,207.882,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,172,Steven's Last Night In Town,200,1.54116E+12,15
Glen Hansard,Logged In,Lily,F,66,Koch,239.59465,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,172,Lies,200,1.54116E+12,15
Chevelle,Logged In,Adler,M,0,Barrera,389.85098,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1.54084E+12,174,Dos (LP Version),200,1.54116E+12,100
Bill Withers,Logged In,Lily,F,67,Koch,383.73832,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,172,Make Love To Your Mind,200,1.54116E+12,15
Jorge Drexler,Logged In,Adler,M,1,Barrera,272.14322,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1.54084E+12,174,Salvapantallas,200,1.54117E+12,100
Michael Bolton,Logged In,Lily,F,68,Koch,255.65995,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,172,How Am I Supposed To Live Without You,200,1.54117E+12,15
The Mercury Program,Logged In,Adler,M,2,Barrera,449.12281,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1.54084E+12,174,Marianas,200,1.54117E+12,100
Duran Duran,Logged In,Lily,F,69,Koch,321.88036,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,172,The Seventh Stranger,200,1.54117E+12,15
Little Boots,Logged In,Lily,F,70,Koch,195.94404,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,172,Meddle,200,1.54117E+12,15
Johnossi,Logged In,Lily,F,71,Koch,174.2624,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,172,Glory Days To Come,200,1.54117E+12,15
BjÃÂ¶rk,Logged In,Lily,F,72,Koch,348.57751,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,172,Undo,200,1.54117E+12,15
Black Eyed Peas,Logged In,Lily,F,73,Koch,226.37669,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,172,Hey Mama,200,1.54117E+12,15
DecembeRadio,Logged In,Lily,F,74,Koch,249.62567,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,172,Find You Waiting,200,1.54117E+12,15
Bonobo,Logged In,Lily,F,75,Koch,270.41914,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,172,1009,200,1.54117E+12,15
,Logged In,Tegan,F,0,Levine,,free,"Portland-South Portland, ME",GET,Home,1.54079E+12,194,,200,1.54117E+12,80
Five Iron Frenzy,Logged In,Tegan,F,1,Levine,236.09424,free,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,194,Canada,200,1.54117E+12,80
Morcheeba,Logged In,Tegan,F,2,Levine,347.71546,free,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,194,The Sea,200,1.54117E+12,80
The Avett Brothers,Logged In,Tegan,F,3,Levine,307.9571,free,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,194,All My Mistakes (US4BW0700133),200,1.54117E+12,80
Dave Darell,Logged In,Aiden,M,0,Hess,217.33832,free,"La Crosse-Onalaska, WI-MN",PUT,NextSong,1.54083E+12,197,Children,200,1.54117E+12,86
,Logged In,Ryan,M,0,Smith,,free,"San Jose-Sunnyvale-Santa Clara, CA",GET,Home,1.54102E+12,183,,200,1.54117E+12,26
Priestess,Logged In,Ryan,M,1,Smith,190.45832,free,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1.54102E+12,183,Talk To Her,200,1.54117E+12,26
Arcade Fire,Logged In,Ryan,M,2,Smith,169.19465,free,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1.54102E+12,183,I'm Sleeping In A Submarine,200,1.54117E+12,26
Daft Punk,Logged In,Ryan,M,3,Smith,211.69587,free,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1.54102E+12,183,Crescendolls,200,1.54117E+12,26
Nickel Creek,Logged In,Ryan,M,4,Smith,255.13751,free,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1.54102E+12,183,When In Rome,200,1.54117E+12,26
Squeeze,Logged In,Ryan,M,5,Smith,229.56363,free,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1.54102E+12,183,Footprints,200,1.54117E+12,26
Creedence Clearwater Revival,Logged In,Samuel,M,0,Gonzalez,175.80363,free,"Houston-The Woodlands-Sugar Land, TX",PUT,NextSong,1.54049E+12,60,Sweet Hitch-Hiker,200,1.54117E+12,61
Kierra Sheard,Logged In,Samuel,M,1,Gonzalez,299.02322,free,"Houston-The Woodlands-Sugar Land, TX",PUT,NextSong,1.54049E+12,60,Love Like Crazy (Extended Mix),200,1.54117E+12,61
,Logged In,Aiden,M,0,Hess,,free,"La Crosse-Onalaska, WI-MN",GET,Home,1.54083E+12,201,,200,1.54117E+12,86
,Logged In,Aiden,M,1,Hess,,free,"La Crosse-Onalaska, WI-MN",GET,Settings,1.54083E+12,201,,200,1.54117E+12,86
,Logged In,Aiden,M,2,Hess,,free,"La Crosse-Onalaska, WI-MN",PUT,Save Settings,1.54083E+12,201,,307,1.54117E+12,86
,Logged In,Aiden,M,3,Hess,,free,"La Crosse-Onalaska, WI-MN",GET,Home,1.54083E+12,201,,200,1.54117E+12,86
,Logged In,Mohammad,M,0,Rodriguez,,free,"Sacramento--Roseville--Arden-Arcade, CA",GET,Home,1.54051E+12,193,,200,1.54117E+12,88
Greg Laswell,Logged In,Mohammad,M,1,Rodriguez,251.08853,free,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1.54051E+12,193,Comes And Goes ( In Waves ),200,1.54117E+12,88
,Logged In,Mohammad,M,2,Rodriguez,,free,"Sacramento--Roseville--Arden-Arcade, CA",GET,Home,1.54051E+12,193,,200,1.54117E+12,88
Pavement,Logged In,Mohammad,M,3,Rodriguez,99.16036,free,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1.54051E+12,193,Mercy:The Laundromat,200,1.54118E+12,88
Sixx A.M.,Logged In,Mohammad,M,4,Rodriguez,280.58077,free,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1.54051E+12,193,Courtesy Call (Explicit),200,1.54118E+12,88
Leonard Cohen,Logged In,Mohammad,M,5,Rodriguez,267.67628,free,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1.54051E+12,193,I'm Your Man,200,1.54118E+12,88
The Tallest Man On Earth,Logged In,Joseph,M,0,Gutierrez,203.62404,free,"Columbia, SC",PUT,NextSong,1.54081E+12,167,The Wild Hunt,200,1.54118E+12,75
My Chemical Romance,Logged In,Joseph,M,1,Gutierrez,161.90649,free,"Columbia, SC",PUT,NextSong,1.54081E+12,167,Teenagers (Album Version),200,1.54118E+12,75
Wendy Rene,Logged In,Joseph,M,2,Gutierrez,182.46485,free,"Columbia, SC",PUT,NextSong,1.54081E+12,167,After Laughter (Comes Tears) (LP Version),200,1.54118E+12,75
Jack Johnson / Paula Fuga,Logged In,Joseph,M,3,Gutierrez,178.33751,free,"Columbia, SC",PUT,NextSong,1.54081E+12,167,Country Road,200,1.54118E+12,75
Tub Ring,Logged In,Joseph,M,4,Gutierrez,233.69098,free,"Columbia, SC",PUT,NextSong,1.54081E+12,167,Invalid,200,1.54118E+12,75
No Doubt,Logged In,Mohammad,M,0,Rodriguez,44.93016,free,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1.54051E+12,205,BND,200,1.54118E+12,88
Katy Perry,Logged In,Mohammad,M,1,Rodriguez,179.40853,free,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1.54051E+12,205,I Kissed A Girl,200,1.54118E+12,88
Neutral Milk Hotel,Logged In,Joseph,M,5,Gutierrez,248.37179,free,"Columbia, SC",PUT,NextSong,1.54081E+12,167,Ghost,200,1.54118E+12,75
Dwight Yoakam,Logged In,Ava,F,0,Robinson,239.3073,free,"New Haven-Milford, CT",PUT,NextSong,1.54093E+12,156,You're The One,200,1.54118E+12,50
