artist,auth,firstName,gender,itemInSession,lastName,length,level,location,method,page,registration,sessionId,song,status,ts,userId
Taylor Swift,Logged In,Tegan,F,7,Levine,237.03465,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,848,Jump Then Fall,200,1.54297E+12,80
,Logged In,Rylan,M,0,George,,paid,"Birmingham-Hoover, AL",GET,Home,1.54102E+12,854,,200,1.54297E+12,16
Company Flow,Logged In,Rylan,M,1,George,347.53261,paid,"Birmingham-Hoover, AL",PUT,NextSong,1.54102E+12,854,Definitive,200,1.54297E+12,16
Belanova,Logged In,Tegan,F,8,Levine,187.53261,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,848,Me Pregunto,200,1.54297E+12,80
Hinder,Logged In,Tegan,F,9,Levine,262.05995,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,848,Lips Of An Angel,200,1.54297E+12,80
Armin van Buuren,Logged In,Rylan,M,2,George,425.9522,paid,"Birmingham-Hoover, AL",PUT,NextSong,1.54102E+12,854,Intricacy,200,1.54297E+12,16
,Logged In,Tegan,F,10,Levine,,paid,"Portland-South Portland, ME",GET,Home,1.54079E+12,848,,200,1.54297E+12,80
Lauryn Hill,Logged In,Tegan,F,11,Levine,326.53016,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,848,Ex-Factor,200,1.54297E+12,80
,Logged In,Stefany,F,0,White,,free,"Lubbock, TX",GET,Home,1.54071E+12,844,,200,1.54297E+12,83
12 Stones,Logged In,Rylan,M,3,George,225.98485,paid,"Birmingham-Hoover, AL",PUT,NextSong,1.54102E+12,854,The Way I Feel (Not Our Master),200,1.54297E+12,16
WILL B,Logged In,Tegan,F,12,Levine,525.26975,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,848,Upgrade,200,1.54297E+12,80
Mikromusic,Logged In,Rylan,M,4,George,289.17506,paid,"Birmingham-Hoover, AL",PUT,NextSong,1.54102E+12,854,Moje Mieszkanie,200,1.54297E+12,16
Kajagoogoo,Logged In,Rylan,M,5,George,223.55546,paid,"Birmingham-Hoover, AL",PUT,NextSong,1.54102E+12,854,Too Shy,200,1.54297E+12,16
Pearl Jam,Logged In,Tegan,F,13,Levine,219.32363,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,848,Can't Keep,200,1.54297E+12,80
Marilyn Manson,Logged In,Rylan,M,6,George,305.76281,paid,"Birmingham-Hoover, AL",PUT,NextSong,1.54102E+12,854,I Don't Like The Drugs (But The Drugs Like Me),200,1.54297E+12,16
The Darkness,Logged In,Tegan,F,14,Levine,209.3971,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,848,Growing On Me,200,1.54297E+12,80
Florence + The Machine,Logged In,Rylan,M,7,George,290.48118,paid,"Birmingham-Hoover, AL",PUT,NextSong,1.54102E+12,854,Rabbit Heart (Raise It Up),200,1.54297E+12,16
Rilo Kiley,Logged In,Tegan,F,15,Levine,205.26975,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,848,More Adventurous (Album Version),200,1.54297E+12,80
David Banner / Chris Brown / Yung Joc,Logged In,Tegan,F,16,Levine,224.54812,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,848,Get Like Me,200,1.54298E+12,80
Tracy Nelson,Logged In,Rylan,M,8,George,272.74404,paid,"Birmingham-Hoover, AL",PUT,NextSong,1.54102E+12,854,Cry On (Album Version),200,1.54298E+12,16
Mogwai,Logged In,Tegan,F,17,Levine,327.23546,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,848,Kids Will Be Skeletons,200,1.54298E+12,80
Peter Tosh,Logged In,Rylan,M,9,George,790.36036,paid,"Birmingham-Hoover, AL",PUT,NextSong,1.54102E+12,854,Rastafari Is,200,1.54298E+12,16
Bernard Fanning,Logged In,Tegan,F,18,Levine,151.09179,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,848,Wish You Well,200,1.54298E+12,80
Origin Unknown,Logged In,Tegan,F,19,Levine,273.44934,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,848,Valley of the Shadows,200,1.54298E+12,80
Kristofer ÃÂstrÃÂ¶m,Logged In,Tegan,F,20,Levine,341.26322,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,848,Not Cool Again,200,1.54298E+12,80
Kiuas,Logged In,Rylan,M,10,George,265.24689,paid,"Birmingham-Hoover, AL",PUT,NextSong,1.54102E+12,854,The New Chapter,200,1.54298E+12,16
Cage The Elephant,Logged In,Tegan,F,21,Levine,228.0224,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,848,Back Against The Wall,200,1.54298E+12,80
Stephen Fretwell,Logged In,Rylan,M,11,George,215.69261,paid,"Birmingham-Hoover, AL",PUT,NextSong,1.54102E+12,854,Emily,200,1.54298E+12,16
Randy Crawford,Logged In,Tegan,F,22,Levine,270.75873,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,848,Almaz,200,1.54298E+12,80
Justice,Logged In,Rylan,M,12,George,236.12036,paid,"Birmingham-Hoover, AL",PUT,NextSong,1.54102E+12,854,DVNO,200,1.54298E+12,16
Alliance Ethnik,Logged In,Tegan,F,23,Levine,252.21179,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,848,ReprÃÂ©sente,200,1.54298E+12,80
Kaiser Chiefs,Logged In,Rylan,M,13,George,221.07383,paid,"Birmingham-Hoover, AL",PUT,NextSong,1.54102E+12,854,Try Your Best,200,1.54298E+12,16
Krokus,Logged In,Rylan,M,14,George,254.51057,paid,"Birmingham-Hoover, AL",PUT,NextSong,1.54102E+12,854,Out Of Control,200,1.54298E+12,16
Bloodhound Gang,Logged In,Tegan,F,24,Levine,261.79873,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,848,The Bad Touch,200,1.54298E+12,80
Naughty By Nature,Logged In,Rylan,M,15,George,269.68771,paid,"Birmingham-Hoover, AL",PUT,NextSong,1.54102E+12,854,O.P.P.,200,1.54298E+12,16
The Mercury Program,Logged In,Tegan,F,25,Levine,439.50975,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,848,Fragile or Possibly Extinct,200,1.54298E+12,80
Filterfunk,Logged In,Aiden,M,0,Hess,173.03465,free,"La Crosse-Onalaska, WI-MN",PUT,NextSong,1.54083E+12,760,S.O.S. (Message In A Bottle) (Hi_Tack Radio Edit),200,1.54298E+12,86
Genesis,Logged In,Ryan,M,0,Smith,265.97832,free,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1.54102E+12,853,That's All (2007 Digital Remaster),200,1.54298E+12,26
Selena Gomez & The Scene,Logged In,Aiden,M,1,Hess,172.61669,free,"La Crosse-Onalaska, WI-MN",PUT,NextSong,1.54083E+12,760,Stop & Erase,200,1.54298E+12,86
Public Image Ltd,Logged In,Rylan,M,16,George,550.68689,paid,"Birmingham-Hoover, AL",PUT,NextSong,1.54102E+12,854,Theme,200,1.54298E+12,16
Johnny Winter,Logged In,Tegan,F,26,Levine,223.81669,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,848,Still Alive And Well,200,1.54298E+12,80
,Logged In,Tegan,F,27,Levine,,paid,"Portland-South Portland, ME",PUT,Logout,1.54079E+12,848,,307,1.54298E+12,80
,Logged In,Cecilia,F,0,Owens,,free,"Atlanta-Sandy Springs-Roswell, GA",GET,Home,1.54103E+12,857,,200,1.54298E+12,6
,Logged Out,,,28,,,paid,,GET,Home,,848,,200,1.54298E+12,
Gordon Lightfoot,Logged In,Rylan,M,17,George,179.9571,paid,"Birmingham-Hoover, AL",PUT,NextSong,1.54102E+12,854,Long Thin Dawn,200,1.54298E+12,16
,Logged Out,,,29,,,paid,,GET,About,,848,,200,1.54298E+12,
,Logged Out,,,30,,,paid,,GET,Home,,848,,200,1.54298E+12,
,Logged In,Ryan,M,0,Smith,,free,"San Jose-Sunnyvale-Santa Clara, CA",GET,Home,1.54102E+12,868,,200,1.54298E+12,26
The Courteeners,Logged In,Ryan,M,1,Smith,225.48853,free,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1.54102E+12,868,Take Over The World,200,1.54298E+12,26
Daughtry,Logged In,Tucker,M,0,Garrison,201.63873,free,"Oxnard-Thousand Oaks-Ventura, CA",PUT,NextSong,1.54083E+12,798,Gone,200,1.54298E+12,40
,Logged In,Tucker,M,1,Garrison,,free,"Oxnard-Thousand Oaks-Ventura, CA",PUT,Logout,1.54083E+12,798,,307,1.54298E+12,40
,Logged Out,,,2,,,free,,GET,Home,,798,,200,1.54298E+12,
,Logged Out,,,3,,,free,,PUT,Login,,798,,307,1.54298E+12,
,Logged In,Tucker,M,4,Garrison,,free,"Oxnard-Thousand Oaks-Ventura, CA",GET,Home,1.54083E+12,798,,200,1.54298E+12,40
,Logged In,Avery,F,0,Watkins,,paid,"San Jose-Sunnyvale-Santa Clara, CA",GET,Home,1.54087E+12,691,,200,1.54298E+12,30
Sugarman 3,Logged In,Avery,F,1,Watkins,177.44934,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1.54087E+12,691,Honey Wagon,200,1.54298E+12,30
Shawn McDonald,Logged In,Devin,M,0,Larson,358.89587,free,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54105E+12,765,Lovely,200,1.54298E+12,60
El Cuarteto De Nos,Logged In,Avery,F,2,Watkins,241.44934,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1.54087E+12,691,Invierno Del 92,200,1.54298E+12,30
Chromeo,Logged In,Avery,F,3,Watkins,274.31138,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1.54087E+12,691,Rage!,200,1.54298E+12,30
Aaliyah,Logged In,Devin,M,1,Larson,266.50077,free,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54105E+12,765,Are You That Somebody? ( LP Version ),200,1.54298E+12,60
Rick James,Logged In,Avery,F,4,Watkins,209.97179,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1.54087E+12,691,Stone City Band_ Hi!,200,1.54298E+12,30
John Mayer,Logged In,Avery,F,5,Watkins,548.88444,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1.54087E+12,691,Clarity,200,1.54298E+12,30
,Logged In,Samuel,M,0,Gonzalez,,free,"Houston-The Woodlands-Sugar Land, TX",GET,Home,1.54049E+12,748,,200,1.54299E+12,61
Ticanaf,Logged In,Samuel,M,1,Gonzalez,2594.87302,free,"Houston-The Woodlands-Sugar Land, TX",PUT,NextSong,1.54049E+12,748,The Thousand Names of Lord Shiva (Part 1),200,1.54299E+12,61
Symphony X,Logged In,Avery,F,6,Watkins,98.21995,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1.54087E+12,691,Prelude,200,1.54299E+12,30
Cat Stevens,Logged In,Avery,F,7,Watkins,252.81261,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1.54087E+12,691,Peace Train,200,1.54299E+12,30
The Kills,Logged In,Avery,F,8,Watkins,203.38893,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1.54087E+12,691,Last Day Of Magic,200,1.54299E+12,30
De-Phazz,Logged In,Avery,F,9,Watkins,177.50159,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1.54087E+12,691,Better Now,200,1.54299E+12,30
Tree63,Logged In,Avery,F,10,Watkins,137.79546,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1.54087E+12,691,You Only (Acoustic Version),200,1.54299E+12,30
,Logged In,Layla,F,0,Griffin,,paid,"Lake Havasu City-Kingman, AZ",GET,Home,1.54106E+12,809,,200,1.54299E+12,24
,Logged In,Layla,F,1,Griffin,,paid,"Lake Havasu City-Kingman, AZ",PUT,Logout,1.54106E+12,809,,307,1.54299E+12,24
,Logged Out,,,2,,,paid,,GET,Home,,809,,200,1.54299E+12,
,Logged Out,,,3,,,paid,,PUT,Login,,809,,307,1.54299E+12,
,Logged In,Layla,F,4,Griffin,,paid,"Lake Havasu City-Kingman, AZ",GET,Home,1.54106E+12,809,,200,1.54299E+12,24
Kings Of Leon,Logged In,Layla,F,5,Griffin,238.8371,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1.54106E+12,809,Happy Alone,200,1.54299E+12,24
Kings Of Convenience,Logged In,Avery,F,11,Watkins,227.44771,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1.54087E+12,691,Sorry Or Please,200,1.54299E+12,30
Metallica,Logged In,Avery,F,12,Watkins,415.16363,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1.54087E+12,691,Fade To Black,200,1.54299E+12,30
Dimmu Borgir,Logged In,Layla,F,6,Griffin,385.41016,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1.54106E+12,809,A succubus in rapture,200,1.54299E+12,24
Panda,Logged In,Layla,F,7,Griffin,120.47628,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1.54106E+12,809,AmnistÃÂ­a,200,1.54299E+12,24
Jackson Do Pandeiro,Logged In,Avery,F,13,Watkins,157.51791,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1.54087E+12,691,O Canto Da Ema,200,1.54299E+12,30
Kid Cudi,Logged In,Celeste,F,0,Williams,227.34322,free,"Klamath Falls, OR",PUT,NextSong,1.54108E+12,860,Up Up & Away,200,1.54299E+12,53
Kate Voegele,Logged In,Layla,F,8,Griffin,218.01751,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1.54106E+12,809,You Can't Break A Broken Heart,200,1.54299E+12,24
Bill Withers,Logged In,Avery,F,14,Watkins,383.73832,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1.54087E+12,691,Make Love To Your Mind,200,1.54299E+12,30
,Logged In,Avery,F,15,Watkins,,paid,"San Jose-Sunnyvale-Santa Clara, CA",GET,Error,1.54087E+12,691,,404,1.54299E+12,30
Matt Redman,Logged In,Sylvie,F,0,Cruz,303.46404,free,"Washington-Arlington-Alexandria, DC-VA-MD-WV",PUT,NextSong,1.54027E+12,864,Blessed Be Your Name,200,1.54299E+12,10
Stacie Orrico,Logged In,Celeste,F,1,Williams,225.35791,free,"Klamath Falls, OR",PUT,NextSong,1.54108E+12,860,Stuck (Album Version),200,1.54299E+12,53
Shadows Fall,Logged In,Layla,F,9,Griffin,220.3424,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1.54106E+12,809,War,200,1.54299E+12,24
The Killers,Logged In,Avery,F,16,Watkins,246.80444,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1.54087E+12,691,Read My Mind,200,1.54299E+12,30
Atmosphere,Logged In,Avery,F,17,Watkins,257.38404,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1.54087E+12,691,Trying To Find A Balance,200,1.54299E+12,30
La Ley,Logged In,Emily,F,0,Benson,271.69914,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1.54091E+12,852,DÃÂ­a cero,200,1.54299E+12,58
Jackson C. Frank,Logged In,Avery,F,18,Watkins,164.04853,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1.54087E+12,691,Halloween Is Black As Night,200,1.54299E+12,30
Juno Reactor,Logged In,Avery,F,19,Watkins,365.40036,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1.54087E+12,691,Masters Of Universe,200,1.54299E+12,30
Kid Cudi,Logged In,Emily,F,1,Benson,220.89098,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1.54091E+12,852,Sky Might Fall,200,1.54299E+12,58
Luza,Logged In,Mohammad,M,0,Rodriguez,76.66893,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1.54051E+12,812,Outro,200,1.54299E+12,88
Mayday Parade,Logged In,Emily,F,2,Benson,247.92771,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1.54091E+12,852,Take This To Heart (Album),200,1.54299E+12,58
Tokio Hotel,Logged In,Mohammad,M,1,Rodriguez,220.3424,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1.54051E+12,812,Totgeliebt,200,1.54299E+12,88
,Logged In,Lily,F,0,Burns,,free,"New York-Newark-Jersey City, NY-NJ-PA",GET,Home,1.54062E+12,840,,200,1.54299E+12,32
Madonna,Logged In,Avery,F,20,Watkins,260.75383,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1.54087E+12,691,Beautiful Stranger,200,1.54299E+12,30
Sneaker Pimps,Logged In,Emily,F,3,Benson,246.22975,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1.54091E+12,852,Walking Zero,200,1.54299E+12,58
Dido,Logged In,Mohammad,M,2,Rodriguez,217.83465,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1.54051E+12,812,Thank You,200,1.54299E+12,88
