artist,auth,firstName,gender,itemInSession,lastName,length,level,location,method,page,registration,sessionId,song,status,ts,userId
Crosby_ Stills & Nash,Logged In,Mohammad,M,3,Rodriguez,329.19465,free,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1.54051E+12,614,Wooden Ships (LP Version),200,1.54236E+12,88
R.E.M.,Logged In,Ryan,M,3,Smith,241.162,free,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1.54102E+12,622,What's The Frequency_ Kenneth? (Radio Version),200,1.54236E+12,26
,Logged In,Chloe,F,5,Cuevas,,paid,"San Francisco-Oakland-Hayward, CA",GET,Home,1.54094E+12,636,,200,1.54236E+12,49
Eric Clapton,Logged In,Chloe,F,6,Cuevas,323.49995,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,636,My Father's Eyes,200,1.54236E+12,49
Godley & Creme,Logged In,Chloe,F,7,Cuevas,237.81832,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,636,Cry,200,1.54236E+12,49
Ron Carter,Logged In,Chloe,F,8,Cuevas,497.13587,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,636,I CAN'T GET STARTED,200,1.54236E+12,49
Timbaland / Keri Hilson / D.O.E.,Logged In,Tegan,F,0,Levine,179.25179,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,620,The Way I Are,200,1.54236E+12,80
Everything But The Girl,Logged In,Chloe,F,9,Cuevas,295.73179,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,636,Missing,200,1.54236E+12,49
Big Mountain,Logged In,Tegan,F,1,Levine,249.52118,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,620,Baby_ I Love Your Way (Album Version),200,1.54236E+12,80
Gotan Project,Logged In,Chloe,F,10,Cuevas,315.81995,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,636,Queremos Paz,200,1.54236E+12,49
Washed Out,Logged In,Tegan,F,2,Levine,173.40036,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,620,Belong,200,1.54236E+12,80
OutKast,Logged In,Tegan,F,3,Levine,312.13669,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,620,My Favorite Things,200,1.54236E+12,80
Black Sabbath,Logged In,Chloe,F,11,Cuevas,388.64934,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,636,Symptom Of The Universe,200,1.54236E+12,49
Late Night Alumni,Logged In,Tegan,F,4,Levine,226.76853,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,620,Uncharted,200,1.54236E+12,80
Slightly Stoopid,Logged In,Chloe,F,12,Cuevas,293.82485,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,636,This Joint,200,1.54236E+12,49
Beastie Boys,Logged In,Tegan,F,5,Levine,211.722,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,620,Unite (2009 Digital Remaster),200,1.54236E+12,80
The Killers,Logged In,Tegan,F,6,Levine,222.95465,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,620,Who Let You Go?,200,1.54236E+12,80
Riverside,Logged In,Chloe,F,13,Cuevas,236.2771,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,636,Stuck Between,200,1.54236E+12,49
Flobots,Logged In,Tegan,F,7,Levine,246.07302,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,620,Good Soldier,200,1.54236E+12,80
Lighthouse Family,Logged In,Chloe,F,14,Cuevas,307.53914,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,636,High,200,1.54236E+12,49
Jack Johnson,Logged In,Tegan,F,8,Levine,144.06485,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,620,Do You Remember,200,1.54236E+12,80
Incubus,Logged In,Chloe,F,15,Cuevas,229.22404,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,636,Pardon Me,200,1.54236E+12,49
Edwyn Collins,Logged In,Tegan,F,9,Levine,235.91138,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,620,A Girl Like You,200,1.54236E+12,80
Joshua Radin,Logged In,Chloe,F,16,Cuevas,182.62159,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,636,The Fear You Won't Fall,200,1.54236E+12,49
Bon Iver,Logged In,Chloe,F,17,Cuevas,116.89751,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,636,Team,200,1.54236E+12,49
,Logged In,Jayden,M,0,Bell,,free,"Dallas-Fort Worth-Arlington, TX",GET,Home,1.54099E+12,281,,200,1.54236E+12,91
Nipsey Hussle,Logged In,Chloe,F,18,Cuevas,170.34404,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,636,Its Hard Out Here,200,1.54236E+12,49
,Logged In,Tegan,F,10,Levine,,paid,"Portland-South Portland, ME",GET,Home,1.54079E+12,620,,200,1.54236E+12,80
Bebo & Cigala,Logged In,Tegan,F,11,Levine,331.15383,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,620,Lagrimas Negras,200,1.54236E+12,80
Kings Of Leon,Logged In,Tegan,F,12,Levine,201.79546,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,620,Revelry,200,1.54236E+12,80
Amy Winehouse,Logged In,Tegan,F,13,Levine,223.9473,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,620,Love Is A Losing Game,200,1.54236E+12,80
Florence + The Machine,Logged In,Tegan,F,14,Levine,219.66322,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,620,Dog Days Are Over (Radio Edit),200,1.54236E+12,80
Devin Townsend,Logged In,Tegan,F,15,Levine,552.98567,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,620,Tiny Tears,200,1.54236E+12,80
Camera Obscura,Logged In,Tegan,F,16,Levine,244.81914,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,620,Number One Song,200,1.54236E+12,80
,Logged In,Chloe,F,19,Cuevas,,paid,"San Francisco-Oakland-Hayward, CA",GET,Home,1.54094E+12,636,,200,1.54236E+12,49
Keyshia Cole,Logged In,Tegan,F,17,Levine,95.26812,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,620,Same Thing,200,1.54236E+12,80
Red Hot Chili Peppers,Logged In,Tegan,F,18,Levine,247.66649,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,620,Tell Me Baby (Album Version),200,1.54236E+12,80
Florence + The Machine,Logged In,Chloe,F,20,Cuevas,219.66322,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,636,Dog Days Are Over (Radio Edit),200,1.54236E+12,49
Lit,Logged In,Chloe,F,21,Cuevas,169.03791,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,636,My Own Worst Enemy,200,1.54236E+12,49
Avenged Sevenfold,Logged In,Tegan,F,19,Levine,393.50812,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,620,Dear God (Album Version),200,1.54236E+12,80
Harmonia,Logged In,Chloe,F,22,Cuevas,655.77751,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,636,Sehr kosmisch,200,1.54236E+12,49
Blue October,Logged In,Tegan,F,20,Levine,241.162,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,620,Calling You,200,1.54236E+12,80
Bone Thugs-N-Harmony / Akon,Logged In,Tegan,F,21,Levine,287.52934,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,620,I Tried,200,1.54236E+12,80
Training For Utopia,Logged In,Chloe,F,23,Cuevas,222.37995,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,636,Two Hands,200,1.54236E+12,49
Delerium,Logged In,Tegan,F,22,Levine,455.8624,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,620,Drama,200,1.54236E+12,80
The Meters,Logged In,Chloe,F,24,Cuevas,156.21179,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,636,Do The Dirt (Album Version),200,1.54236E+12,49
Harmonia,Logged In,Chloe,F,25,Cuevas,655.77751,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,636,Sehr kosmisch,200,1.54236E+12,49
Macy Gray,Logged In,Tegan,F,23,Levine,233.89995,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,620,Slowly,200,1.54236E+12,80
Alice In Chains,Logged In,Tegan,F,24,Levine,230.60853,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,620,God Smack,200,1.54237E+12,80
Dungeon Elite,Logged In,Lily,F,0,Burns,169.82159,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1.54062E+12,625,Give It Up For Me You Us!,200,1.54237E+12,32
Angels Of Light & Akron/Family,Logged In,Tegan,F,25,Levine,216.60689,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,620,Oceanside,200,1.54237E+12,80
Krisiun,Logged In,Lily,F,1,Burns,167.91465,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1.54062E+12,625,In League With Satan,200,1.54237E+12,32
Band Of Horses,Logged In,Tegan,F,26,Levine,275.51302,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,620,Cigarettes_ Wedding Bands (Album),200,1.54237E+12,80
The Notorious B.I.G.,Logged In,Lily,F,2,Burns,238.78485,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1.54062E+12,625,The What,200,1.54237E+12,32
Foolish Things,Logged In,Tegan,F,27,Levine,266.86649,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,620,Who Can Compare,200,1.54237E+12,80
The Strokes,Logged In,Tegan,F,28,Levine,278.64771,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,620,On The Other Side,200,1.54237E+12,80
Chick Corea & Hiromi,Logged In,Jayden,M,0,Fox,465.05751,free,"New Orleans-Metairie, LA",PUT,NextSong,1.54103E+12,604,Windows,200,1.54237E+12,101
Linkin Park,Logged In,Tegan,F,29,Levine,494.99383,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,620,Bleed It Out [Live At Milton Keynes],200,1.54237E+12,80
,Logged In,Chloe,F,26,Cuevas,,paid,"San Francisco-Oakland-Hayward, CA",GET,Home,1.54094E+12,636,,200,1.54237E+12,49
DJ Shadow,Logged In,Jayden,M,1,Fox,89.28608,free,"New Orleans-Metairie, LA",PUT,NextSong,1.54103E+12,604,Transmission 2,200,1.54237E+12,101
Fleet Foxes,Logged In,Tegan,F,30,Levine,147.04281,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,620,White Winter Hymnal,200,1.54237E+12,80
Jonas Brothers,Logged In,Jayden,M,2,Fox,201.27302,free,"New Orleans-Metairie, LA",PUT,NextSong,1.54103E+12,604,Games,200,1.54237E+12,101
Guns N' Roses,Logged In,Tegan,F,31,Levine,464.92689,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,620,Civil War,200,1.54237E+12,80
!!!,Logged In,Tegan,F,32,Levine,486.81751,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,620,Bend Over Beethoven,200,1.54237E+12,80
,Logged In,Chloe,F,27,Cuevas,,paid,"San Francisco-Oakland-Hayward, CA",GET,Downgrade,1.54094E+12,636,,200,1.54237E+12,49
Spice Girls,Logged In,Tegan,F,33,Levine,239.82975,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,620,Who Do You Think You Are,200,1.54237E+12,80
Los LÃÂ¡tigos,Logged In,Tegan,F,34,Levine,263.8624,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,620,Luces Sensacional,200,1.54237E+12,80
Willie Colon/Hector Lavoe,Logged In,Tegan,F,35,Levine,368.77016,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,620,Triste Y Vacia,200,1.54237E+12,80
Mike Jones,Logged In,Stefany,F,0,White,240.90077,free,"Lubbock, TX",PUT,NextSong,1.54071E+12,533,Mr. Jones (Explicit Version),200,1.54237E+12,83
Place Vendome,Logged In,Tegan,F,36,Levine,239.04608,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,620,Place Vendome,200,1.54237E+12,80
Camera Obscura,Logged In,Tegan,F,37,Levine,189.3873,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,620,Alaska,200,1.54237E+12,80
Cage The Elephant,Logged In,Tegan,F,38,Levine,175.12444,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,620,Ain't No Rest For The Wicked (Original Version),200,1.54237E+12,80
Foo Fighters,Logged In,Tegan,F,39,Levine,271.38567,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,620,The Pretender,200,1.54237E+12,80
The Notting Hillbillies,Logged In,Tegan,F,40,Levine,156.47302,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,620,Bewildered,200,1.54237E+12,80
Muse,Logged In,Tegan,F,41,Levine,209.50159,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,620,Supermassive Black Hole (Twilight Soundtrack Version),200,1.54237E+12,80
Owl City,Logged In,Tegan,F,42,Levine,230.81751,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,620,Umbrella Beach,200,1.54237E+12,80
Ray Barretto,Logged In,Tegan,F,43,Levine,496.63955,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,620,Canto Abacua,200,1.54237E+12,80
The Fray,Logged In,Tegan,F,44,Levine,235.93751,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,620,Over My Head (Cable Car),200,1.54237E+12,80
Rokia TraorÃÂ©,Logged In,Tegan,F,45,Levine,53.86404,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,620,SonoritÃÂ©s,200,1.54237E+12,80
Les MisÃÂ©rables - 10th Anniversary Concert,Logged In,Tegan,F,46,Levine,195.3171,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,620,Castle On A Cloud,200,1.54237E+12,80
Usher,Logged In,Tegan,F,47,Levine,216.24118,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,620,Making Love (Into The Night),200,1.54237E+12,80
3 Doors Down,Logged In,Tegan,F,48,Levine,233.74322,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,620,Kryptonite,200,1.54237E+12,80
The Pussycat Dolls,Logged In,Tegan,F,49,Levine,245.18485,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,620,When I Grow Up,200,1.54237E+12,80
Ryan Adams & The Cardinals,Logged In,Tegan,F,50,Levine,275.22567,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,620,Dear John,200,1.54237E+12,80
Michael BublÃÂ©,Logged In,Tegan,F,51,Levine,225.90649,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,620,Home (Album Version),200,1.54237E+12,80
Denison Witmer,Logged In,Tegan,F,52,Levine,223.18975,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,620,Forgiven,200,1.54237E+12,80
Matt Pond PA,Logged In,Tegan,F,53,Levine,245.96853,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,620,If You Want Blood,200,1.54237E+12,80
Twista featuring Pharrell Williams,Logged In,Tegan,F,54,Levine,211.59138,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,620,Give It Up (feat. Pharrell Williams) (Amended Album Version),200,1.54237E+12,80
Frankie Avalon,Logged In,Tegan,F,55,Levine,186.20036,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,620,You Are Mine,200,1.54237E+12,80
,Logged In,Tegan,F,56,Levine,,paid,"Portland-South Portland, ME",GET,Downgrade,1.54079E+12,620,,200,1.54237E+12,80
,Logged In,Kinsley,F,0,Young,,paid,"Red Bluff, CA",GET,Home,1.54047E+12,436,,200,1.54237E+12,85
Frumpies,Logged In,Kinsley,F,1,Young,134.47791,paid,"Red Bluff, CA",PUT,NextSong,1.54047E+12,436,Fuck Kitty,200,1.54237E+12,85
Cyberfit,Logged In,Tegan,F,57,Levine,303.15057,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,620,Pojo Pojo,200,1.54237E+12,80
Sheena Easton,Logged In,Kinsley,F,2,Young,185.67791,paid,"Red Bluff, CA",PUT,NextSong,1.54047E+12,436,For Your Eyes Only,200,1.54237E+12,85
Arctic Monkeys,Logged In,Kinsley,F,3,Young,173.66159,paid,"Red Bluff, CA",PUT,NextSong,1.54047E+12,436,Still Take You Home,200,1.54237E+12,85
Bob Dylan,Logged In,Tegan,F,58,Levine,368.92689,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,620,Like A Rolling Stone,200,1.54237E+12,80
Justin Timberlake,Logged In,Kinsley,F,4,Young,284.05506,paid,"Red Bluff, CA",PUT,NextSong,1.54047E+12,436,Let's Take A Ride,200,1.54237E+12,85
Shinedown,Logged In,Tegan,F,59,Levine,228.5971,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,620,Begin Again (Album Version),200,1.54237E+12,80
,Logged In,Tegan,F,60,Levine,,paid,"Portland-South Portland, ME",PUT,Logout,1.54079E+12,620,,307,1.54237E+12,80
Coldplay,Logged In,Kinsley,F,5,Young,307.51302,paid,"Red Bluff, CA",PUT,NextSong,1.54047E+12,436,Clocks,200,1.54237E+12,85
Kat DeLuna,Logged In,Kinsley,F,6,Young,239.43791,paid,"Red Bluff, CA",PUT,NextSong,1.54047E+12,436,Como Un SueÃÂ±o (Am I Dreaming),200,1.54237E+12,85
Todd Rundgren,Logged In,Kinsley,F,7,Young,212.29669,paid,"Red Bluff, CA",PUT,NextSong,1.54047E+12,436,Lord Chancellor's Nightmare Song,200,1.54237E+12,85
Eminem / Dr. Dre / 50 Cent,Logged In,Kinsley,F,8,Young,297.56036,paid,"Red Bluff, CA",PUT,NextSong,1.54047E+12,436,Crack A Bottle,200,1.54237E+12,85
,Logged Out,,,61,,,paid,,GET,Home,,620,,200,1.54237E+12,
La Roux,Logged In,Kinsley,F,9,Young,205.60934,paid,"Red Bluff, CA",PUT,NextSong,1.54047E+12,436,Bulletproof,200,1.54237E+12,85
Aerosmith,Logged In,Kinsley,F,10,Young,235.36281,paid,"Red Bluff, CA",PUT,NextSong,1.54047E+12,436,Pink,200,1.54238E+12,85
Colleen,Logged In,Kinsley,F,11,Young,166.5824,paid,"Red Bluff, CA",PUT,NextSong,1.54047E+12,436,Your Heart On Your Sleeve,200,1.54238E+12,85
Nickelback,Logged In,Kinsley,F,12,Young,222.82404,paid,"Red Bluff, CA",PUT,NextSong,1.54047E+12,436,Should've Listened (Album Version),200,1.54238E+12,85
,Logged In,Kinsley,F,13,Young,,paid,"Red Bluff, CA",GET,Settings,1.54047E+12,436,,200,1.54238E+12,85
Daft Punk,Logged In,Anabelle,F,0,Simpson,396.82567,free,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",PUT,NextSong,1.54104E+12,465,Da Funk / Dadftendirekt,200,1.54238E+12,69
,Logged In,Anabelle,F,1,Simpson,,free,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",GET,Upgrade,1.54104E+12,465,,200,1.54238E+12,69
,Logged In,Anabelle,F,2,Simpson,,free,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",GET,Home,1.54104E+12,465,,200,1.54238E+12,69
Alliance Ethnik,Logged In,Kinsley,F,14,Young,195.94404,paid,"Red Bluff, CA",PUT,NextSong,1.54047E+12,436,SinceritÃÂ© Et Jalousie,200,1.54238E+12,85
Beirut,Logged In,Kinsley,F,15,Young,178.72934,paid,"Red Bluff, CA",PUT,NextSong,1.54047E+12,436,St. Apollonia,200,1.54238E+12,85
Live,Logged In,Kinsley,F,16,Young,183.69261,paid,"Red Bluff, CA",PUT,NextSong,1.54047E+12,436,I Walk The Line,200,1.54238E+12,85
,Logged In,Cecilia,F,0,Owens,,free,"Atlanta-Sandy Springs-Roswell, GA",GET,Home,1.54103E+12,641,,200,1.54238E+12,6
Greg Giraldo,Logged In,Kinsley,F,17,Young,243.722,paid,"Red Bluff, CA",PUT,NextSong,1.54047E+12,436,Monkeypox / Osama / Bird Flu (Good Day To Cross A River),200,1.54238E+12,85
Hercules And Love Affair,Logged In,Kinsley,F,18,Young,471.74485,paid,"Red Bluff, CA",PUT,NextSong,1.54047E+12,436,Blind (Frankie Knuckles Remix),200,1.54238E+12,85
,Logged In,Ava,F,0,Robinson,,free,"New Haven-Milford, CT",GET,Home,1.54093E+12,623,,200,1.54238E+12,50
Junction 18,Logged In,Kinsley,F,19,Young,189.28281,paid,"Red Bluff, CA",PUT,NextSong,1.54047E+12,436,Lost In Adeline,200,1.54238E+12,85
Plain White T S,Logged In,Ava,F,1,Robinson,179.59138,free,"New Haven-Milford, CT",PUT,NextSong,1.54093E+12,623,Anything,200,1.54238E+12,50
A Day To Remember,Logged In,Kinsley,F,20,Young,269.00853,paid,"Red Bluff, CA",PUT,NextSong,1.54047E+12,436,You Had Me At Hello,200,1.54238E+12,85
,Logged In,Kinsley,F,21,Young,,paid,"Red Bluff, CA",GET,Home,1.54047E+12,436,,200,1.54238E+12,85
K. Sparks featuring Dave Barz,Logged In,Ava,F,2,Robinson,186.69669,free,"New Haven-Milford, CT",PUT,NextSong,1.54093E+12,623,My Block,200,1.54238E+12,50
Aretha Franklin,Logged In,Ava,F,3,Robinson,217.39057,free,"New Haven-Milford, CT",PUT,NextSong,1.54093E+12,623,You're All I Need To Get By,200,1.54238E+12,50
Muse,Logged In,Kinsley,F,22,Young,304.84853,paid,"Red Bluff, CA",PUT,NextSong,1.54047E+12,436,Uprising,200,1.54238E+12,85
The Wallflowers,Logged In,Ava,F,4,Robinson,312.63302,free,"New Haven-Milford, CT",PUT,NextSong,1.54093E+12,623,One Headlight,200,1.54238E+12,50
OneRepublic,Logged In,Kinsley,F,23,Young,237.97506,paid,"Red Bluff, CA",PUT,NextSong,1.54047E+12,436,All The Right Moves,200,1.54238E+12,85
Van Halen,Logged In,Kinsley,F,24,Young,209.29261,paid,"Red Bluff, CA",PUT,NextSong,1.54047E+12,436,Panama (Remastered Album Version),200,1.54238E+12,85
Rihanna / will.i.am,Logged In,Kinsley,F,25,Young,286.32771,paid,"Red Bluff, CA",PUT,NextSong,1.54047E+12,436,Photographs,200,1.54238E+12,85
Florence + The Machine,Logged In,Kinsley,F,26,Young,219.66322,paid,"Red Bluff, CA",PUT,NextSong,1.54047E+12,436,Dog Days Are Over (Radio Edit),200,1.54238E+12,85
M83,Logged In,Kinsley,F,27,Young,391.54893,paid,"Red Bluff, CA",PUT,NextSong,1.54047E+12,436,Carresses,200,1.54238E+12,85
Danilo Montero,Logged In,Kinsley,F,28,Young,233.482,paid,"Red Bluff, CA",PUT,NextSong,1.54047E+12,436,El es el Rey,200,1.54238E+12,85
The Who,Logged In,Kinsley,F,29,Young,341.78567,paid,"Red Bluff, CA",PUT,NextSong,1.54047E+12,436,Eminence Front,200,1.54238E+12,85
Ruben Gonzalez,Logged In,Kinsley,F,30,Young,150.41261,paid,"Red Bluff, CA",PUT,NextSong,1.54047E+12,436,Nuestra Cancion,200,1.54238E+12,85
,Logged In,Mohammad,M,0,Rodriguez,,free,"Sacramento--Roseville--Arden-Arcade, CA",GET,Home,1.54051E+12,643,,200,1.54238E+12,88
,Logged In,Mohammad,M,1,Rodriguez,,free,"Sacramento--Roseville--Arden-Arcade, CA",PUT,Logout,1.54051E+12,643,,307,1.54238E+12,88
