artist,auth,firstName,gender,itemInSession,lastName,length,level,location,method,page,registration,sessionId,song,status,ts,userId
Creed,Logged In,Mohammad,M,8,Rodriguez,295.3922,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1.54051E+12,888,My Sacrifice,200,1.54303E+12,88
,Logged In,Mohammad,M,9,Rodriguez,,paid,"Sacramento--Roseville--Arden-Arcade, CA",GET,Home,1.54051E+12,888,,200,1.54303E+12,88
Max Richter,Logged In,Mohammad,M,10,Rodriguez,208.40444,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1.54051E+12,888,Untitled (Figures),200,1.54303E+12,88
Jason Mraz,Logged In,Mohammad,M,11,Rodriguez,235.49342,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1.54051E+12,888,Geek In The Pink (Album Version),200,1.54303E+12,88
Betty Everett,Logged In,Mohammad,M,12,Rodriguez,139.67628,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1.54051E+12,888,You're No Good,200,1.54303E+12,88
Madonna,Logged In,Mohammad,M,13,Rodriguez,260.75383,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1.54051E+12,888,Beautiful Stranger,200,1.54303E+12,88
Theory Of A Deadman,Logged In,Mohammad,M,14,Rodriguez,246.54322,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1.54051E+12,888,Santa Monica,200,1.54303E+12,88
Chris Brown,Logged In,Mohammad,M,15,Rodriguez,203.80689,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1.54051E+12,888,Ain't No Way (You Won't Love Me),200,1.54303E+12,88
Kansas,Logged In,Mohammad,M,16,Rodriguez,202.29179,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1.54051E+12,888,Dust in The Wind,200,1.54303E+12,88
Lacksley Castell,Logged In,Mohammad,M,17,Rodriguez,543.7122,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1.54051E+12,888,What A Great Day,200,1.54303E+12,88
The White Stripes,Logged In,Mohammad,M,18,Rodriguez,231.81016,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1.54051E+12,888,Seven Nation Army (Album Version),200,1.54303E+12,88
Sophie B. Hawkins,Logged In,Mohammad,M,19,Rodriguez,323.39546,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1.54051E+12,888,Damn I Wish I Was Your Lover,200,1.54303E+12,88
Nik & Jay,Logged In,Mohammad,M,20,Rodriguez,267.49342,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1.54051E+12,888,En Dag Tilbage,200,1.54303E+12,88
Bobby McFerrin,Logged In,Mohammad,M,21,Rodriguez,291.60444,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1.54051E+12,888,Don't Worry Be Happy,200,1.54303E+12,88
Amon Amarth,Logged In,Mohammad,M,22,Rodriguez,407.84934,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1.54051E+12,888,Arson,200,1.54303E+12,88
Smif-n-Wessun,Logged In,Mohammad,M,23,Rodriguez,325.72036,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1.54051E+12,888,P.N.C. (LP Version),200,1.54303E+12,88
,Logged In,Jacqueline,F,0,Lynch,,paid,"Atlanta-Sandy Springs-Roswell, GA",GET,Home,1.54022E+12,709,,200,1.54303E+12,29
Static-X,Logged In,Jacqueline,F,1,Lynch,266.47465,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,709,The Trance Is The Motion [Live],200,1.54303E+12,29
Mystikal,Logged In,Mohammad,M,24,Rodriguez,254.98077,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1.54051E+12,888,Shake Ya Ass,200,1.54303E+12,88
CKY,Logged In,Jacqueline,F,2,Lynch,208.24771,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,709,All Power To Slaves,200,1.54303E+12,29
This is a Process of a Still Life,Logged In,Mohammad,M,25,Rodriguez,396.12036,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1.54051E+12,888,Constantly Under Surveillance,200,1.54303E+12,88
Vaselines,Logged In,Jacqueline,F,3,Lynch,189.98812,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,709,Sex Sux (Amen) (Album),200,1.54303E+12,29
Thyrfing,Logged In,Jacqueline,F,4,Lynch,178.6771,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,709,Vargavinter,200,1.54303E+12,29
,Logged In,Ryan,M,0,Smith,,free,"San Jose-Sunnyvale-Santa Clara, CA",GET,Home,1.54102E+12,896,,200,1.54303E+12,26
Bersuit Vergarabat,Logged In,Ryan,M,1,Smith,259.63057,free,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1.54102E+12,896,La Flor De Mis Heridas,200,1.54303E+12,26
Jason Mraz,Logged In,Mohammad,M,26,Rodriguez,226.53342,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1.54051E+12,888,After An Afternoon (Eagles Ballroom Live Version),200,1.54303E+12,88
TV On The Radio,Logged In,Jacqueline,F,5,Lynch,275.87873,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,709,Province,200,1.54303E+12,29
Mad Flava,Logged In,Mohammad,M,27,Rodriguez,35.81342,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1.54051E+12,888,Wax on Tha Belt (Baby G Gets Biz),200,1.54303E+12,88
Black Sheep,Logged In,Ryan,M,2,Smith,203.15383,free,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1.54102E+12,896,The Choice Is Yours,200,1.54303E+12,26
The Cars,Logged In,Mohammad,M,28,Rodriguez,234.65751,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1.54051E+12,888,Tonight She Comes (LP Version),200,1.54303E+12,88
The Presets,Logged In,Jacqueline,F,6,Lynch,271.85587,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,709,Yippiyo-Ay,200,1.54303E+12,29
Obk,Logged In,Ryan,M,3,Smith,377.15546,free,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1.54102E+12,896,Lucifer (The Final Combination Mix),200,1.54303E+12,26
Cat Stevens,Logged In,Mohammad,M,29,Rodriguez,275.87873,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1.54051E+12,888,Sun / C79,200,1.54303E+12,88
Bon Iver,Logged In,Mohammad,M,30,Rodriguez,186.122,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1.54051E+12,888,Creature Fear,200,1.54303E+12,88
Lady GaGa,Logged In,Mohammad,M,31,Rodriguez,249.20771,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1.54051E+12,888,Monster,200,1.54303E+12,88
Vince Gill,Logged In,Mohammad,M,32,Rodriguez,255.81669,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1.54051E+12,888,Feels Like Love,200,1.54303E+12,88
Snow Patrol,Logged In,Mohammad,M,33,Rodriguez,195.21261,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1.54051E+12,888,Hands Open,200,1.54304E+12,88
,Logged In,Mohammad,M,34,Rodriguez,,paid,"Sacramento--Roseville--Arden-Arcade, CA",GET,Home,1.54051E+12,888,,200,1.54304E+12,88
The Randy Rogers Band,Logged In,Mohammad,M,35,Rodriguez,254.58893,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1.54051E+12,888,One More Goodbye,200,1.54304E+12,88
Joan Baez,Logged In,Mohammad,M,36,Rodriguez,193.17506,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1.54051E+12,888,Don't Cry For Me Argentina,200,1.54304E+12,88
Natalie,Logged In,Mohammad,M,37,Rodriguez,227.36934,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1.54051E+12,888,Turnin' Me On,200,1.54304E+12,88
Dwight Yoakam,Logged In,Mohammad,M,38,Rodriguez,239.3073,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1.54051E+12,888,You're The One,200,1.54304E+12,88
Blackalicious,Logged In,Mohammad,M,39,Rodriguez,276.92363,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1.54051E+12,888,Deception,200,1.54304E+12,88
The Knux,Logged In,Mohammad,M,40,Rodriguez,200.25424,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1.54051E+12,888,Bang! Bang!,200,1.54304E+12,88
Creedence Clearwater Revival,Logged In,Mohammad,M,41,Rodriguez,315.42812,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1.54051E+12,888,Born On The Bayou,200,1.54304E+12,88
Leon Russell,Logged In,Mohammad,M,42,Rodriguez,185.73016,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1.54051E+12,888,Act Naturally (Album Version),200,1.54304E+12,88
Iration,Logged In,Mohammad,M,43,Rodriguez,208.24771,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1.54051E+12,888,Changed My Mind,200,1.54304E+12,88
Natiruts,Logged In,Mohammad,M,44,Rodriguez,210.88608,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1.54051E+12,888,Jamaica Roots II(Agora E Sempre),200,1.54304E+12,88
The New Pornographers,Logged In,Mohammad,M,45,Rodriguez,169.24689,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1.54051E+12,888,From Blown Speakers,200,1.54304E+12,88
The Avett Brothers,Logged In,Mohammad,M,46,Rodriguez,287.97342,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1.54051E+12,888,Head Full Of Doubt/Road Full Of Promise,200,1.54304E+12,88
Dina Carroll,Logged In,Mohammad,M,47,Rodriguez,203.20608,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1.54051E+12,888,Someone Like You,200,1.54304E+12,88
Rush Of Fools,Logged In,Mohammad,M,48,Rodriguez,219.66322,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1.54051E+12,888,Holy One,200,1.54304E+12,88
Morten Abel,Logged In,Mohammad,M,49,Rodriguez,217.44281,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1.54051E+12,888,Lydia,200,1.54304E+12,88
Tomcraft,Logged In,Mohammad,M,50,Rodriguez,471.45751,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1.54051E+12,888,Loneliness,200,1.54304E+12,88
BjÃÂ¶rk,Logged In,Mohammad,M,51,Rodriguez,348.57751,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1.54051E+12,888,Undo,200,1.54304E+12,88
,Logged Out,,,0,,,paid,,GET,Home,,893,,200,1.54304E+12,
,Logged Out,,,1,,,paid,,PUT,Login,,893,,307,1.54304E+12,
,Logged In,Tegan,F,2,Levine,,paid,"Portland-South Portland, ME",GET,Home,1.54079E+12,893,,200,1.54304E+12,80
JosÃÂ© Gonzalez,Logged In,Mohammad,M,52,Rodriguez,158.48444,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1.54051E+12,888,Heartbeats,200,1.54304E+12,88
Ween,Logged In,Tegan,F,3,Levine,276.13995,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,893,The Stallion,200,1.54304E+12,80
Eminem,Logged In,Mohammad,M,53,Rodriguez,284.86485,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1.54051E+12,888,The Real Slim Shady,200,1.54304E+12,88
,Logged In,Mohammad,M,54,Rodriguez,,paid,"Sacramento--Roseville--Arden-Arcade, CA",GET,About,1.54051E+12,888,,200,1.54304E+12,88
Robbie Dupree,Logged In,Tegan,F,4,Levine,273.68444,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,893,If We Try Again,200,1.54304E+12,80
,Logged In,Mohammad,M,55,Rodriguez,,paid,"Sacramento--Roseville--Arden-Arcade, CA",GET,About,1.54051E+12,888,,200,1.54304E+12,88
Natalie MacMaster,Logged In,Mohammad,M,56,Rodriguez,186.80118,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1.54051E+12,888,The E Flat Reel/The Recluse/James D Law/,200,1.54304E+12,88
Jeremih,Logged In,Tegan,F,5,Levine,220.55138,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,893,My Ride,200,1.54304E+12,80
The Dodos,Logged In,Mohammad,M,57,Rodriguez,374.69995,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1.54051E+12,888,Paint The Rust,200,1.54304E+12,88
Kat DeLuna,Logged In,Tegan,F,6,Levine,239.43791,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,893,Como Un SueÃÂ±o (Am I Dreaming),200,1.54304E+12,80
The Format,Logged In,Mohammad,M,58,Rodriguez,199.83628,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1.54051E+12,888,Tie The Rope (Album Version),200,1.54304E+12,88
Molotov Solution,Logged In,Tegan,F,7,Levine,221.962,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,893,Awakening,200,1.54304E+12,80
Smash Mouth,Logged In,Mohammad,M,59,Rodriguez,216.39791,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1.54051E+12,888,All Star,200,1.54304E+12,88
And Then There Were None,Logged In,Tegan,F,8,Levine,259.26485,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,893,Insozzz ...,200,1.54304E+12,80
Lostprophets,Logged In,Anabelle,F,0,Simpson,244.03546,free,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",PUT,NextSong,1.54104E+12,890,Broken Hearts_ Torn Up Letters And The Story Of A Lonely Girl,200,1.54304E+12,69
Philippe Rochard,Logged In,Tegan,F,9,Levine,360.51546,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,893,Crumpshit,200,1.54304E+12,80
Superlitio,Logged In,Anabelle,F,1,Simpson,247.92771,free,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",PUT,NextSong,1.54104E+12,890,Favorite Song,200,1.54304E+12,69
The All-American Rejects,Logged In,Tegan,F,10,Levine,260.77995,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,893,Your Star,200,1.54304E+12,80
Alliance Ethnik,Logged In,Anabelle,F,2,Simpson,252.21179,free,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",PUT,NextSong,1.54104E+12,890,ReprÃÂ©sente,200,1.54304E+12,69
Turing Machine,Logged In,Tegan,F,11,Levine,522.762,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,893,Robotronic,200,1.54304E+12,80
Mighty Terror & His Calypsonians,Logged In,Tegan,F,12,Levine,137.84771,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,893,Calypso War,200,1.54304E+12,80
Butterfingers,Logged In,Tegan,F,13,Levine,341.75955,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,893,Words Vs Wisdom,200,1.54304E+12,80
NB Ridaz,Logged In,Tegan,F,14,Levine,234.21342,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,893,Tu Eres,200,1.54304E+12,80
Shaggy / Ricardo Ducent,Logged In,Jordan,F,0,Rodriguez,226.76853,free,"Los Angeles-Long Beach-Anaheim, CA",PUT,NextSong,1.54099E+12,843,It Wasn't Me,200,1.54304E+12,68
Michael BublÃÂ©,Logged In,Tegan,F,15,Levine,244.21832,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,893,You'll Never Find Another Love Like Mine (Album Version),200,1.54304E+12,80
Silver Mt. Zion,Logged In,Tegan,F,16,Levine,308.53179,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,893,Sit in the Middle of Three Galloping Dogs,200,1.54304E+12,80
Copeland,Logged In,Tegan,F,17,Levine,199.07873,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,893,Chin Up,200,1.54304E+12,80
Red Hot Chili Peppers,Logged In,Tegan,F,18,Levine,321.82812,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,893,Californication (Album Version),200,1.54304E+12,80
P.O.D.,Logged In,Tegan,F,19,Levine,224.67873,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,893,The Reasons (Album Version),200,1.54304E+12,80
Richard Vission & Static Avanger Starring Luciana,Logged In,Tegan,F,20,Levine,375.43138,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,893,I Like That,200,1.54304E+12,80
After 7,Logged In,Tegan,F,21,Levine,241.94567,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,893,Nights Like This,200,1.54304E+12,80
,Logged In,Theodore,M,0,Smith,,free,"Houston-The Woodlands-Sugar Land, TX",GET,Home,1.54031E+12,832,,200,1.54305E+12,52
Ratatat,Logged In,Ryann,F,0,Smith,184.0322,free,"Palestine, TX",PUT,NextSong,1.54069E+12,825,Nostrand,200,1.54305E+12,92
Sade,Logged In,Aiden,M,0,Hess,332.12036,free,"La Crosse-Onalaska, WI-MN",PUT,NextSong,1.54083E+12,892,Cherish The Day,200,1.54306E+12,86
Elton John,Logged In,Aiden,M,1,Hess,417.01832,free,"La Crosse-Onalaska, WI-MN",PUT,NextSong,1.54083E+12,892,Song For Guy,200,1.54306E+12,86
Lewis Black,Logged In,Aiden,M,2,Hess,111.80363,free,"La Crosse-Onalaska, WI-MN",PUT,NextSong,1.54083E+12,892,Gamblers,200,1.54306E+12,86
Acoustic Alchemy,Logged In,Tegan,F,0,Levine,169.1424,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,903,Coffee With Manni,200,1.54306E+12,80
Stryper,Logged In,Tegan,F,1,Levine,295.70567,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,903,Lady,200,1.54306E+12,80
BjÃÂ¶rk,Logged In,Tegan,F,2,Levine,348.57751,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,903,Undo,200,1.54306E+12,80
Plain White T S,Logged In,Tegan,F,3,Levine,180.11383,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,903,Please Don't Do This (Album),200,1.54306E+12,80
Blink-182,Logged In,Tegan,F,4,Levine,173.76608,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,903,Feeling This,200,1.54306E+12,80
Eminem,Logged In,Morris,M,0,Gilmore,248.58077,free,"Raleigh, NC",PUT,NextSong,1.54097E+12,841,Just Lose It,200,1.54306E+12,23
,Logged In,Tegan,F,5,Levine,,paid,"Portland-South Portland, ME",GET,Home,1.54079E+12,903,,200,1.54306E+12,80
Original Love,Logged In,Tegan,F,6,Levine,337.76281,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,903,Kokoro - Angel Heart (album mix),200,1.54306E+12,80
BarlowGirl,Logged In,Tegan,F,7,Levine,258.40281,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,903,Beautiful Ending (Album),200,1.54306E+12,80
Me First And The Gimme Gimmes,Logged In,Tegan,F,8,Levine,105.1424,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,903,Phantom Of The Opera,200,1.54306E+12,80
George Michael,Logged In,Ava,F,0,Robinson,302.602,free,"London, KY",PUT,NextSong,1.54061E+12,422,Careless Whisper,200,1.54306E+12,13
Easy Star All-Stars,Logged In,Tegan,F,9,Levine,272.50893,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,903,Lucy in the Sky With Diamonds (feat. Frankie Paul),200,1.54306E+12,80
Linda Ronstadt,Logged In,Tegan,F,10,Levine,181.7073,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,903,Birds,200,1.54306E+12,80
Florence + The Machine,Logged In,Tegan,F,11,Levine,258.55955,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,903,Cosmic Love,200,1.54306E+12,80
Deftones,Logged In,Tegan,F,12,Levine,241.52771,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,903,Sextape (Album Version),200,1.54306E+12,80
,Logged In,Sara,F,0,Johnson,,paid,"Winston-Salem, NC",GET,Home,1.54081E+12,564,,200,1.54306E+12,95
Los Concorde,Logged In,Sara,F,1,Johnson,223.7122,paid,"Winston-Salem, NC",PUT,NextSong,1.54081E+12,564,No Usemos Ropa Hoy,200,1.54306E+12,95
Early Man,Logged In,Tegan,F,13,Levine,201.32526,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,903,Fight,200,1.54306E+12,80
Frumpies,Logged In,Tegan,F,14,Levine,134.47791,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,903,Fuck Kitty,200,1.54306E+12,80
Robben Ford,Logged In,Sara,F,2,Johnson,250.53995,paid,"Winston-Salem, NC",PUT,NextSong,1.54081E+12,564,Talk To Your Daughter (Album Version),200,1.54306E+12,95
Loreena McKennitt,Logged In,Colm,M,0,Santana,52.00934,free,"Nashville-Davidson--Murfreesboro--Franklin, TN",PUT,NextSong,1.54086E+12,807,To The Fairies They Draw Near,200,1.54306E+12,67
LeÃÂ³n Gieco,Logged In,Tegan,F,15,Levine,361.27302,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,903,Los Salieris De Charly,200,1.54306E+12,80
J. Karjalainen & Mustat Lasit,Logged In,Colm,M,1,Santana,336.74404,free,"Nashville-Davidson--Murfreesboro--Franklin, TN",PUT,NextSong,1.54086E+12,807,Sinisten tÃÂ¤htien alla,200,1.54306E+12,67
Yeah Yeah Yeahs,Logged In,Sara,F,3,Johnson,125.20444,paid,"Winston-Salem, NC",PUT,NextSong,1.54081E+12,564,Yeah! New York,200,1.54306E+12,95
3 Doors Down,Logged In,Sara,F,4,Johnson,237.13914,paid,"Winston-Salem, NC",PUT,NextSong,1.54081E+12,564,Here Without You,200,1.54306E+12,95
The Clash,Logged In,Tegan,F,16,Levine,221.6224,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,903,Rock The Casbah,200,1.54306E+12,80
Freddie Bruno,Logged In,Colm,M,2,Santana,230.21669,free,"Nashville-Davidson--Murfreesboro--Franklin, TN",PUT,NextSong,1.54086E+12,807,Updated & Still Hated (The Ball Point Composer Album Version),200,1.54306E+12,67
Elliott Smith,Logged In,Sara,F,5,Johnson,146.15465,paid,"Winston-Salem, NC",PUT,NextSong,1.54081E+12,564,Everything Means Nothing To Me,200,1.54306E+12,95
Panic At The Disco,Logged In,Tegan,F,17,Levine,259.29098,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,903,Behind The Sea [Live In Chicago],200,1.54306E+12,80
Coldplay,Logged In,Colm,M,3,Santana,294.1122,free,"Nashville-Davidson--Murfreesboro--Franklin, TN",PUT,NextSong,1.54086E+12,807,Fix You,200,1.54306E+12,67
Colt Ford,Logged In,Sara,F,6,Johnson,222.04036,paid,"Winston-Salem, NC",PUT,NextSong,1.54081E+12,564,Dirt Road Anthem (feat. Brantley Gilbert),200,1.54306E+12,95
City And Colour,Logged In,Tegan,F,18,Levine,208.43057,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,903,What Makes A Man,200,1.54306E+12,80
Cocorosie,Logged In,Sara,F,7,Johnson,280.24118,paid,"Winston-Salem, NC",PUT,NextSong,1.54081E+12,564,R.I.P. Burn Face,200,1.54306E+12,95
Foolish Things,Logged In,Jacob,M,0,Klein,266.86649,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54056E+12,692,Who Can Compare,200,1.54306E+12,73
Katrina & The Waves,Logged In,Colm,M,4,Santana,220.9171,free,"Nashville-Davidson--Murfreesboro--Franklin, TN",PUT,NextSong,1.54086E+12,807,Walking On Sunshine,200,1.54306E+12,67
Tricky,Logged In,Tegan,F,19,Levine,204.14649,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,903,Something in the Way (Album version),200,1.54306E+12,80
Moose,Logged In,Sara,F,8,Johnson,215.17016,paid,"Winston-Salem, NC",PUT,NextSong,1.54081E+12,564,Uptown Invisible,200,1.54306E+12,95
Melissa Horn,Logged In,Jacob,M,1,Klein,211.33016,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54056E+12,692,SÃÂ¤g ingenting till mig,200,1.54306E+12,73
,Logged In,Jacob,M,2,Klein,,paid,"Tampa-St. Petersburg-Clearwater, FL",GET,Home,1.54056E+12,692,,200,1.54306E+12,73
Fergie,Logged In,Tegan,F,20,Levine,396.12036,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,903,Wake Up,200,1.54306E+12,80
